Semana,Inicio_semana,Fin_semana,Cod_region_origen,Region_origen,Cod_region_destino,Region_destino,Origen,Destino,Operaciones,Pasajeros
1,2020-01-01,2020-01-05,2,Antofagasta,15,Arica y Parinacota,Antofagasta,Arica,2,224
1,2020-01-01,2020-01-05,2,Antofagasta,8,Biobío,Antofagasta,Concepción,6,886
1,2020-01-01,2020-01-05,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,12,1651
1,2020-01-01,2020-01-05,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,81,11207
1,2020-01-01,2020-01-05,15,Arica y Parinacota,2,Antofagasta,Arica,Antofagasta,3,320
1,2020-01-01,2020-01-05,15,Arica y Parinacota,8,Biobío,Arica,Concepción,2,264
1,2020-01-01,2020-01-05,15,Arica y Parinacota,4,Coquimbo,Arica,La Serena,2,317
1,2020-01-01,2020-01-05,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,41,6288
1,2020-01-01,2020-01-05,11,Aysén,8,Biobío,Balmaceda,Concepción,1,176
1,2020-01-01,2020-01-05,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,14,1562
1,2020-01-01,2020-01-05,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,1,67
1,2020-01-01,2020-01-05,11,Aysén,13,Metropolitana,Balmaceda,Santiago,32,3793
1,2020-01-01,2020-01-05,11,Aysén,9,Araucanía,Balmaceda,Temuco,2,255
1,2020-01-01,2020-01-05,2,Antofagasta,8,Biobío,Calama,Concepción,4,548
1,2020-01-01,2020-01-05,2,Antofagasta,4,Coquimbo,Calama,La Serena,4,639
1,2020-01-01,2020-01-05,2,Antofagasta,13,Metropolitana,Calama,Santiago,90,11436
1,2020-01-01,2020-01-05,8,Biobío,2,Antofagasta,Concepción,Antofagasta,4,615
1,2020-01-01,2020-01-05,8,Biobío,15,Arica y Parinacota,Concepción,Arica,2,256
1,2020-01-01,2020-01-05,8,Biobío,11,Aysén,Concepción,Balmaceda,1,153
1,2020-01-01,2020-01-05,8,Biobío,2,Antofagasta,Concepción,Calama,6,989
1,2020-01-01,2020-01-05,8,Biobío,1,Tarapacá,Concepción,Iquique,8,1103
1,2020-01-01,2020-01-05,8,Biobío,4,Coquimbo,Concepción,La Serena,2,261
1,2020-01-01,2020-01-05,8,Biobío,12,Magallanes,Concepción,Punta Arenas,3,478
1,2020-01-01,2020-01-05,8,Biobío,13,Metropolitana,Concepción,Santiago,49,8321
1,2020-01-01,2020-01-05,3,Atacama,13,Metropolitana,Copiapó,Santiago,30,3906
1,2020-01-01,2020-01-05,1,Tarapacá,8,Biobío,Iquique,Concepción,8,847
1,2020-01-01,2020-01-05,1,Tarapacá,4,Coquimbo,Iquique,La Serena,6,794
1,2020-01-01,2020-01-05,1,Tarapacá,13,Metropolitana,Iquique,Santiago,74,10024
1,2020-01-01,2020-01-05,5,Valparaíso,13,Metropolitana,Isla de Pascua,Santiago,10,2696
1,2020-01-01,2020-01-05,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,13,1713
1,2020-01-01,2020-01-05,4,Coquimbo,15,Arica y Parinacota,La Serena,Arica,2,319
1,2020-01-01,2020-01-05,4,Coquimbo,2,Antofagasta,La Serena,Calama,6,861
1,2020-01-01,2020-01-05,4,Coquimbo,8,Biobío,La Serena,Concepción,2,268
1,2020-01-01,2020-01-05,4,Coquimbo,1,Tarapacá,La Serena,Iquique,6,879
1,2020-01-01,2020-01-05,4,Coquimbo,13,Metropolitana,La Serena,Santiago,45,6929
1,2020-01-01,2020-01-05,10,Los Lagos,13,Metropolitana,Castro,Santiago,4,666
1,2020-01-01,2020-01-05,10,Los Lagos,13,Metropolitana,Osorno,Santiago,12,1780
1,2020-01-01,2020-01-05,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,14,1809
1,2020-01-01,2020-01-05,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,19,2298
1,2020-01-01,2020-01-05,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,84,11701
1,2020-01-01,2020-01-05,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,1,65
1,2020-01-01,2020-01-05,12,Magallanes,8,Biobío,Punta Arenas,Concepción,3,492
1,2020-01-01,2020-01-05,12,Magallanes,12,Magallanes,Punta Arenas,Puerto Williams,7,416
1,2020-01-01,2020-01-05,12,Magallanes,12,Magallanes,Punta Arenas,Antártica,6,300
1,2020-01-01,2020-01-05,12,Magallanes,12,Magallanes,Punta Arenas,Porvenir,7,41
1,2020-01-01,2020-01-05,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,20,2758
1,2020-01-01,2020-01-05,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,60,7651
1,2020-01-01,2020-01-05,12,Magallanes,9,Araucanía,Punta Arenas,Temuco,2,295
1,2020-01-01,2020-01-05,12,Magallanes,12,Magallanes,Punta Arenas,Bahia Inutil,3,21
1,2020-01-01,2020-01-05,12,Magallanes,12,Magallanes,Punta Arenas,Puerto Natales,1,5
1,2020-01-01,2020-01-05,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,79,11342
1,2020-01-01,2020-01-05,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,45,6898
1,2020-01-01,2020-01-05,13,Metropolitana,11,Aysén,Santiago,Balmaceda,28,3937
1,2020-01-01,2020-01-05,13,Metropolitana,2,Antofagasta,Santiago,Calama,88,13821
1,2020-01-01,2020-01-05,13,Metropolitana,8,Biobío,Santiago,Concepción,52,7263
1,2020-01-01,2020-01-05,13,Metropolitana,3,Atacama,Santiago,Copiapó,30,4239
1,2020-01-01,2020-01-05,13,Metropolitana,1,Tarapacá,Santiago,Iquique,76,11361
1,2020-01-01,2020-01-05,13,Metropolitana,5,Valparaíso,Santiago,Isla de Pascua,10,2755
1,2020-01-01,2020-01-05,13,Metropolitana,4,Coquimbo,Santiago,La Serena,48,7060
1,2020-01-01,2020-01-05,13,Metropolitana,10,Los Lagos,Santiago,Castro,4,578
1,2020-01-01,2020-01-05,13,Metropolitana,10,Los Lagos,Santiago,Osorno,12,1733
1,2020-01-01,2020-01-05,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,86,13480
1,2020-01-01,2020-01-05,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,54,7560
1,2020-01-01,2020-01-05,13,Metropolitana,9,Araucanía,Santiago,Temuco,53,8149
1,2020-01-01,2020-01-05,13,Metropolitana,14,Los Ríos,Santiago,Valdivia,28,3502
1,2020-01-01,2020-01-05,13,Metropolitana,12,Magallanes,Santiago,Puerto Natales,9,1443
1,2020-01-01,2020-01-05,9,Araucanía,11,Aysén,Temuco,Balmaceda,2,258
1,2020-01-01,2020-01-05,9,Araucanía,12,Magallanes,Temuco,Punta Arenas,2,267
1,2020-01-01,2020-01-05,9,Araucanía,13,Metropolitana,Temuco,Santiago,53,8362
1,2020-01-01,2020-01-05,14,Los Ríos,13,Metropolitana,Valdivia,Santiago,28,3545
1,2020-01-01,2020-01-05,12,Magallanes,8,Biobío,Puerto Natales,Concepción,1,162
1,2020-01-01,2020-01-05,12,Magallanes,12,Magallanes,Puerto Natales,Antártica,1,45
1,2020-01-01,2020-01-05,12,Magallanes,12,Magallanes,Puerto Natales,Punta Arenas,1,1
1,2020-01-01,2020-01-05,12,Magallanes,13,Metropolitana,Puerto Natales,Santiago,8,1319
2,2020-01-06,2020-01-12,2,Antofagasta,15,Arica y Parinacota,Antofagasta,Arica,3,330
2,2020-01-06,2020-01-12,2,Antofagasta,8,Biobío,Antofagasta,Concepción,6,958
2,2020-01-06,2020-01-12,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,17,2519
2,2020-01-06,2020-01-12,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,126,19265
2,2020-01-06,2020-01-12,15,Arica y Parinacota,2,Antofagasta,Arica,Antofagasta,2,231
2,2020-01-06,2020-01-12,15,Arica y Parinacota,8,Biobío,Arica,Concepción,3,427
2,2020-01-06,2020-01-12,15,Arica y Parinacota,4,Coquimbo,Arica,La Serena,2,353
2,2020-01-06,2020-01-12,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,71,10535
2,2020-01-06,2020-01-12,11,Aysén,8,Biobío,Balmaceda,Concepción,2,317
2,2020-01-06,2020-01-12,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,22,2627
2,2020-01-06,2020-01-12,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,2,134
2,2020-01-06,2020-01-12,11,Aysén,13,Metropolitana,Balmaceda,Santiago,47,5429
2,2020-01-06,2020-01-12,11,Aysén,9,Araucanía,Balmaceda,Temuco,3,334
2,2020-01-06,2020-01-12,2,Antofagasta,8,Biobío,Calama,Concepción,8,1283
2,2020-01-06,2020-01-12,2,Antofagasta,4,Coquimbo,Calama,La Serena,9,1468
2,2020-01-06,2020-01-12,2,Antofagasta,13,Metropolitana,Calama,Santiago,129,19968
2,2020-01-06,2020-01-12,8,Biobío,2,Antofagasta,Concepción,Antofagasta,6,927
2,2020-01-06,2020-01-12,8,Biobío,15,Arica y Parinacota,Concepción,Arica,3,456
2,2020-01-06,2020-01-12,8,Biobío,11,Aysén,Concepción,Balmaceda,2,330
2,2020-01-06,2020-01-12,8,Biobío,2,Antofagasta,Concepción,Calama,7,1083
2,2020-01-06,2020-01-12,8,Biobío,1,Tarapacá,Concepción,Iquique,11,1310
2,2020-01-06,2020-01-12,8,Biobío,4,Coquimbo,Concepción,La Serena,4,492
2,2020-01-06,2020-01-12,8,Biobío,12,Magallanes,Concepción,Punta Arenas,5,666
2,2020-01-06,2020-01-12,8,Biobío,13,Metropolitana,Concepción,Santiago,80,13413
2,2020-01-06,2020-01-12,3,Atacama,13,Metropolitana,Copiapó,Santiago,44,6820
2,2020-01-06,2020-01-12,1,Tarapacá,8,Biobío,Iquique,Concepción,11,1362
2,2020-01-06,2020-01-12,1,Tarapacá,4,Coquimbo,Iquique,La Serena,8,1226
2,2020-01-06,2020-01-12,1,Tarapacá,13,Metropolitana,Iquique,Santiago,127,18369
2,2020-01-06,2020-01-12,5,Valparaíso,13,Metropolitana,Isla de Pascua,Santiago,12,3139
2,2020-01-06,2020-01-12,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,17,2388
2,2020-01-06,2020-01-12,4,Coquimbo,15,Arica y Parinacota,La Serena,Arica,2,326
2,2020-01-06,2020-01-12,4,Coquimbo,2,Antofagasta,La Serena,Calama,9,1293
2,2020-01-06,2020-01-12,4,Coquimbo,8,Biobío,La Serena,Concepción,4,500
2,2020-01-06,2020-01-12,4,Coquimbo,1,Tarapacá,La Serena,Iquique,9,1379
2,2020-01-06,2020-01-12,4,Coquimbo,13,Metropolitana,La Serena,Santiago,67,10271
2,2020-01-06,2020-01-12,10,Los Lagos,13,Metropolitana,Castro,Santiago,5,829
2,2020-01-06,2020-01-12,10,Los Lagos,13,Metropolitana,Osorno,Santiago,18,2526
2,2020-01-06,2020-01-12,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,22,2873
2,2020-01-06,2020-01-12,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,30,3799
2,2020-01-06,2020-01-12,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,130,18851
2,2020-01-06,2020-01-12,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,2,161
2,2020-01-06,2020-01-12,12,Magallanes,8,Biobío,Punta Arenas,Concepción,5,782
2,2020-01-06,2020-01-12,12,Magallanes,12,Magallanes,Punta Arenas,Puerto Williams,7,377
2,2020-01-06,2020-01-12,12,Magallanes,12,Magallanes,Punta Arenas,Antártica,7,253
2,2020-01-06,2020-01-12,12,Magallanes,12,Magallanes,Punta Arenas,Porvenir,16,98
2,2020-01-06,2020-01-12,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,29,3947
2,2020-01-06,2020-01-12,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,96,13380
2,2020-01-06,2020-01-12,12,Magallanes,9,Araucanía,Punta Arenas,Temuco,3,412
2,2020-01-06,2020-01-12,12,Magallanes,12,Magallanes,Punta Arenas,Bahia Inutil,2,7
2,2020-01-06,2020-01-12,12,Magallanes,12,Magallanes,Punta Arenas,Puerto Natales,2,26
2,2020-01-06,2020-01-12,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,122,18561
2,2020-01-06,2020-01-12,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,70,10640
2,2020-01-06,2020-01-12,13,Metropolitana,11,Aysén,Santiago,Balmaceda,42,5754
2,2020-01-06,2020-01-12,13,Metropolitana,2,Antofagasta,Santiago,Calama,130,19098
2,2020-01-06,2020-01-12,13,Metropolitana,8,Biobío,Santiago,Concepción,84,13342
2,2020-01-06,2020-01-12,13,Metropolitana,3,Atacama,Santiago,Copiapó,44,6615
2,2020-01-06,2020-01-12,13,Metropolitana,3,Atacama,Santiago,El Salvador,2,75
2,2020-01-06,2020-01-12,13,Metropolitana,1,Tarapacá,Santiago,Iquique,126,18627
2,2020-01-06,2020-01-12,13,Metropolitana,5,Valparaíso,Santiago,Isla de Pascua,12,3253
2,2020-01-06,2020-01-12,13,Metropolitana,4,Coquimbo,Santiago,La Serena,68,10857
2,2020-01-06,2020-01-12,13,Metropolitana,10,Los Lagos,Santiago,Castro,5,780
2,2020-01-06,2020-01-12,13,Metropolitana,10,Los Lagos,Santiago,Osorno,18,2578
2,2020-01-06,2020-01-12,13,Metropolitana,1,Tarapacá,Santiago,Pica,1,75
2,2020-01-06,2020-01-12,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,131,21335
2,2020-01-06,2020-01-12,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,78,11060
2,2020-01-06,2020-01-12,13,Metropolitana,9,Araucanía,Santiago,Temuco,80,12472
2,2020-01-06,2020-01-12,13,Metropolitana,14,Los Ríos,Santiago,Valdivia,40,5134
2,2020-01-06,2020-01-12,13,Metropolitana,12,Magallanes,Santiago,Puerto Natales,13,2141
2,2020-01-06,2020-01-12,9,Araucanía,11,Aysén,Temuco,Balmaceda,3,345
2,2020-01-06,2020-01-12,9,Araucanía,12,Magallanes,Temuco,Punta Arenas,3,375
2,2020-01-06,2020-01-12,9,Araucanía,13,Metropolitana,Temuco,Santiago,79,11721
2,2020-01-06,2020-01-12,14,Los Ríos,13,Metropolitana,Valdivia,Santiago,40,4907
2,2020-01-06,2020-01-12,12,Magallanes,12,Magallanes,Puerto Natales,Punta Arenas,2,26
2,2020-01-06,2020-01-12,12,Magallanes,13,Metropolitana,Puerto Natales,Santiago,13,2117
3,2020-01-13,2020-01-19,2,Antofagasta,15,Arica y Parinacota,Antofagasta,Arica,4,453
3,2020-01-13,2020-01-19,2,Antofagasta,8,Biobío,Antofagasta,Concepción,7,1114
3,2020-01-13,2020-01-19,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,17,2545
3,2020-01-13,2020-01-19,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,125,20618
3,2020-01-13,2020-01-19,15,Arica y Parinacota,2,Antofagasta,Arica,Antofagasta,3,325
3,2020-01-13,2020-01-19,15,Arica y Parinacota,8,Biobío,Arica,Concepción,3,469
3,2020-01-13,2020-01-19,15,Arica y Parinacota,4,Coquimbo,Arica,La Serena,2,332
3,2020-01-13,2020-01-19,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,71,10879
3,2020-01-13,2020-01-19,11,Aysén,8,Biobío,Balmaceda,Concepción,2,325
3,2020-01-13,2020-01-19,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,22,2877
3,2020-01-13,2020-01-19,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,2,135
3,2020-01-13,2020-01-19,11,Aysén,13,Metropolitana,Balmaceda,Santiago,50,5750
3,2020-01-13,2020-01-19,11,Aysén,9,Araucanía,Balmaceda,Temuco,3,325
3,2020-01-13,2020-01-19,2,Antofagasta,8,Biobío,Calama,Concepción,8,1351
3,2020-01-13,2020-01-19,2,Antofagasta,4,Coquimbo,Calama,La Serena,8,1300
3,2020-01-13,2020-01-19,2,Antofagasta,13,Metropolitana,Calama,Santiago,131,20470
3,2020-01-13,2020-01-19,8,Biobío,2,Antofagasta,Concepción,Antofagasta,7,1095
3,2020-01-13,2020-01-19,8,Biobío,15,Arica y Parinacota,Concepción,Arica,3,486
3,2020-01-13,2020-01-19,8,Biobío,11,Aysén,Concepción,Balmaceda,2,322
3,2020-01-13,2020-01-19,8,Biobío,2,Antofagasta,Concepción,Calama,7,1075
3,2020-01-13,2020-01-19,8,Biobío,1,Tarapacá,Concepción,Iquique,11,1438
3,2020-01-13,2020-01-19,8,Biobío,4,Coquimbo,Concepción,La Serena,4,479
3,2020-01-13,2020-01-19,8,Biobío,12,Magallanes,Concepción,Punta Arenas,5,734
3,2020-01-13,2020-01-19,8,Biobío,13,Metropolitana,Concepción,Santiago,76,12945
3,2020-01-13,2020-01-19,3,Atacama,13,Metropolitana,Copiapó,Santiago,44,6929
3,2020-01-13,2020-01-19,1,Tarapacá,8,Biobío,Iquique,Concepción,11,1438
3,2020-01-13,2020-01-19,1,Tarapacá,4,Coquimbo,Iquique,La Serena,6,953
3,2020-01-13,2020-01-19,1,Tarapacá,13,Metropolitana,Iquique,Santiago,127,19574
3,2020-01-13,2020-01-19,5,Valparaíso,13,Metropolitana,Isla de Pascua,Santiago,12,3023
3,2020-01-13,2020-01-19,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,17,2508
3,2020-01-13,2020-01-19,4,Coquimbo,15,Arica y Parinacota,La Serena,Arica,2,336
3,2020-01-13,2020-01-19,4,Coquimbo,2,Antofagasta,La Serena,Calama,8,1201
3,2020-01-13,2020-01-19,4,Coquimbo,8,Biobío,La Serena,Concepción,4,478
3,2020-01-13,2020-01-19,4,Coquimbo,1,Tarapacá,La Serena,Iquique,7,1087
3,2020-01-13,2020-01-19,4,Coquimbo,13,Metropolitana,La Serena,Santiago,66,10566
3,2020-01-13,2020-01-19,10,Los Lagos,13,Metropolitana,Castro,Santiago,5,794
3,2020-01-13,2020-01-19,10,Los Lagos,13,Metropolitana,Osorno,Santiago,18,2542
3,2020-01-13,2020-01-19,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,22,2982
3,2020-01-13,2020-01-19,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,29,3632
3,2020-01-13,2020-01-19,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,132,19866
3,2020-01-13,2020-01-19,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,2,149
3,2020-01-13,2020-01-19,12,Magallanes,8,Biobío,Punta Arenas,Concepción,5,811
3,2020-01-13,2020-01-19,12,Magallanes,12,Magallanes,Punta Arenas,Puerto Williams,7,461
3,2020-01-13,2020-01-19,12,Magallanes,12,Magallanes,Punta Arenas,Antártica,9,334
3,2020-01-13,2020-01-19,12,Magallanes,12,Magallanes,Punta Arenas,Porvenir,17,124
3,2020-01-13,2020-01-19,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,29,4027
3,2020-01-13,2020-01-19,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,90,13158
3,2020-01-13,2020-01-19,12,Magallanes,9,Araucanía,Punta Arenas,Temuco,3,420
3,2020-01-13,2020-01-19,12,Magallanes,12,Magallanes,Punta Arenas,Bahia Inutil,2,11
3,2020-01-13,2020-01-19,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,121,19355
3,2020-01-13,2020-01-19,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,70,11038
3,2020-01-13,2020-01-19,13,Metropolitana,11,Aysén,Santiago,Balmaceda,42,5893
3,2020-01-13,2020-01-19,13,Metropolitana,2,Antofagasta,Santiago,Calama,132,18992
3,2020-01-13,2020-01-19,13,Metropolitana,8,Biobío,Santiago,Concepción,80,13333
3,2020-01-13,2020-01-19,13,Metropolitana,3,Atacama,Santiago,Copiapó,44,7036
3,2020-01-13,2020-01-19,13,Metropolitana,3,Atacama,Santiago,El Salvador,1,89
3,2020-01-13,2020-01-19,13,Metropolitana,1,Tarapacá,Santiago,Iquique,123,19080
3,2020-01-13,2020-01-19,13,Metropolitana,5,Valparaíso,Santiago,Isla de Pascua,13,3361
3,2020-01-13,2020-01-19,13,Metropolitana,4,Coquimbo,Santiago,La Serena,66,10908
3,2020-01-13,2020-01-19,13,Metropolitana,10,Los Lagos,Santiago,Castro,5,731
3,2020-01-13,2020-01-19,13,Metropolitana,10,Los Lagos,Santiago,Osorno,18,2774
3,2020-01-13,2020-01-19,13,Metropolitana,1,Tarapacá,Santiago,Pica,1,68
3,2020-01-13,2020-01-19,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,131,21938
3,2020-01-13,2020-01-19,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,78,11709
3,2020-01-13,2020-01-19,13,Metropolitana,9,Araucanía,Santiago,Temuco,82,13728
3,2020-01-13,2020-01-19,13,Metropolitana,14,Los Ríos,Santiago,Valdivia,40,5526
3,2020-01-13,2020-01-19,13,Metropolitana,12,Magallanes,Santiago,Puerto Natales,13,2188
3,2020-01-13,2020-01-19,9,Araucanía,11,Aysén,Temuco,Balmaceda,3,347
3,2020-01-13,2020-01-19,9,Araucanía,12,Magallanes,Temuco,Punta Arenas,2,263
3,2020-01-13,2020-01-19,9,Araucanía,13,Metropolitana,Temuco,Santiago,83,12682
3,2020-01-13,2020-01-19,14,Los Ríos,13,Metropolitana,Valdivia,Santiago,40,5164
3,2020-01-13,2020-01-19,12,Magallanes,13,Metropolitana,Puerto Natales,Santiago,13,2110
4,2020-01-20,2020-01-26,2,Antofagasta,15,Arica y Parinacota,Antofagasta,Arica,3,393
4,2020-01-20,2020-01-26,2,Antofagasta,8,Biobío,Antofagasta,Concepción,7,1111
4,2020-01-20,2020-01-26,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,16,2397
4,2020-01-20,2020-01-26,2,Antofagasta,10,Los Lagos,Antofagasta,Puerto Montt,2,294
4,2020-01-20,2020-01-26,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,124,19397
4,2020-01-20,2020-01-26,2,Antofagasta,9,Araucanía,Antofagasta,Temuco,2,319
4,2020-01-20,2020-01-26,15,Arica y Parinacota,2,Antofagasta,Arica,Antofagasta,3,366
4,2020-01-20,2020-01-26,15,Arica y Parinacota,8,Biobío,Arica,Concepción,3,460
4,2020-01-20,2020-01-26,15,Arica y Parinacota,4,Coquimbo,Arica,La Serena,4,634
4,2020-01-20,2020-01-26,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,74,11266
4,2020-01-20,2020-01-26,11,Aysén,8,Biobío,Balmaceda,Concepción,2,318
4,2020-01-20,2020-01-26,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,22,2964
4,2020-01-20,2020-01-26,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,2,120
4,2020-01-20,2020-01-26,11,Aysén,13,Metropolitana,Balmaceda,Santiago,51,5921
4,2020-01-20,2020-01-26,11,Aysén,9,Araucanía,Balmaceda,Temuco,3,408
4,2020-01-20,2020-01-26,2,Antofagasta,8,Biobío,Calama,Concepción,8,1258
4,2020-01-20,2020-01-26,2,Antofagasta,4,Coquimbo,Calama,La Serena,8,1232
4,2020-01-20,2020-01-26,2,Antofagasta,13,Metropolitana,Calama,Santiago,117,19368
4,2020-01-20,2020-01-26,8,Biobío,2,Antofagasta,Concepción,Antofagasta,7,1096
4,2020-01-20,2020-01-26,8,Biobío,15,Arica y Parinacota,Concepción,Arica,3,494
4,2020-01-20,2020-01-26,8,Biobío,11,Aysén,Concepción,Balmaceda,2,314
4,2020-01-20,2020-01-26,8,Biobío,2,Antofagasta,Concepción,Calama,8,1227
4,2020-01-20,2020-01-26,8,Biobío,1,Tarapacá,Concepción,Iquique,11,1399
4,2020-01-20,2020-01-26,8,Biobío,4,Coquimbo,Concepción,La Serena,3,428
4,2020-01-20,2020-01-26,8,Biobío,12,Magallanes,Concepción,Punta Arenas,5,705
4,2020-01-20,2020-01-26,8,Biobío,13,Metropolitana,Concepción,Santiago,79,13277
4,2020-01-20,2020-01-26,3,Atacama,13,Metropolitana,Copiapó,Santiago,43,6815
4,2020-01-20,2020-01-26,1,Tarapacá,8,Biobío,Iquique,Concepción,11,1430
4,2020-01-20,2020-01-26,1,Tarapacá,4,Coquimbo,Iquique,La Serena,7,1162
4,2020-01-20,2020-01-26,1,Tarapacá,13,Metropolitana,Iquique,Santiago,131,20107
4,2020-01-20,2020-01-26,5,Valparaíso,13,Metropolitana,Isla de Pascua,Santiago,12,3183
4,2020-01-20,2020-01-26,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,16,2375
4,2020-01-20,2020-01-26,4,Coquimbo,15,Arica y Parinacota,La Serena,Arica,4,660
4,2020-01-20,2020-01-26,4,Coquimbo,2,Antofagasta,La Serena,Calama,8,1285
4,2020-01-20,2020-01-26,4,Coquimbo,8,Biobío,La Serena,Concepción,3,407
4,2020-01-20,2020-01-26,4,Coquimbo,1,Tarapacá,La Serena,Iquique,7,1132
4,2020-01-20,2020-01-26,4,Coquimbo,13,Metropolitana,La Serena,Santiago,65,10419
4,2020-01-20,2020-01-26,10,Los Lagos,13,Metropolitana,Castro,Santiago,5,810
4,2020-01-20,2020-01-26,10,Los Lagos,13,Metropolitana,Osorno,Santiago,18,2618
4,2020-01-20,2020-01-26,10,Los Lagos,2,Antofagasta,Puerto Montt,Antofagasta,2,179
4,2020-01-20,2020-01-26,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,22,2835
4,2020-01-20,2020-01-26,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,30,3948
4,2020-01-20,2020-01-26,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,131,20155
4,2020-01-20,2020-01-26,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,2,144
4,2020-01-20,2020-01-26,12,Magallanes,8,Biobío,Punta Arenas,Concepción,5,828
4,2020-01-20,2020-01-26,12,Magallanes,12,Magallanes,Punta Arenas,Puerto Williams,8,371
4,2020-01-20,2020-01-26,12,Magallanes,12,Magallanes,Punta Arenas,Antártica,13,634
4,2020-01-20,2020-01-26,12,Magallanes,12,Magallanes,Punta Arenas,Porvenir,16,117
4,2020-01-20,2020-01-26,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,29,4030
4,2020-01-20,2020-01-26,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,93,12771
4,2020-01-20,2020-01-26,12,Magallanes,9,Araucanía,Punta Arenas,Temuco,3,405
4,2020-01-20,2020-01-26,12,Magallanes,12,Magallanes,Punta Arenas,Bahia Inutil,2,10
4,2020-01-20,2020-01-26,12,Magallanes,12,Magallanes,Punta Arenas,Puerto Natales,2,20
4,2020-01-20,2020-01-26,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,123,19902
4,2020-01-20,2020-01-26,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,74,11943
4,2020-01-20,2020-01-26,13,Metropolitana,11,Aysén,Santiago,Balmaceda,42,5902
4,2020-01-20,2020-01-26,13,Metropolitana,2,Antofagasta,Santiago,Calama,113,17704
4,2020-01-20,2020-01-26,13,Metropolitana,8,Biobío,Santiago,Concepción,86,14084
4,2020-01-20,2020-01-26,13,Metropolitana,3,Atacama,Santiago,Copiapó,43,6845
4,2020-01-20,2020-01-26,13,Metropolitana,3,Atacama,Santiago,El Salvador,1,82
4,2020-01-20,2020-01-26,13,Metropolitana,1,Tarapacá,Santiago,Iquique,131,19982
4,2020-01-20,2020-01-26,13,Metropolitana,5,Valparaíso,Santiago,Isla de Pascua,13,3438
