Año,Mes,Semana,Inicio_semana,Fin_semana,Cod_region_origen,Region_origen,Cod_region_destino,Region_destino,Origen,Destino,Operaciones,Pasajeros
2020,1,1,01-01-2020,05-01-2020,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,1,65
2020,1,1,01-01-2020,05-01-2020,12,Magallanes,8,Biobío,Punta Arenas,Concepción,3,492
2020,1,1,01-01-2020,05-01-2020,12,Magallanes,12,Magallanes,Punta Arenas,Puerto Williams,7,416
2020,1,1,01-01-2020,05-01-2020,12,Magallanes,12,Magallanes,Punta Arenas,Antártica,6,300
2020,1,1,01-01-2020,05-01-2020,12,Magallanes,12,Magallanes,Punta Arenas,Porvenir,7,41
2020,1,1,01-01-2020,05-01-2020,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,20,2758
2020,1,1,01-01-2020,05-01-2020,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,60,7651
2020,1,1,01-01-2020,05-01-2020,12,Magallanes,9,Araucanía,Punta Arenas,Temuco,2,295
2020,1,1,01-01-2020,05-01-2020,12,Magallanes,12,Magallanes,Punta Arenas,Bahia Inutil,3,21
2020,1,1,01-01-2020,05-01-2020,12,Magallanes,12,Magallanes,Punta Arenas,Puerto Natales,1,5
2020,1,1,01-01-2020,05-01-2020,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,79,11342
2020,1,1,01-01-2020,05-01-2020,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,45,6898
2020,1,1,01-01-2020,05-01-2020,13,Metropolitana,11,Aysén,Santiago,Balmaceda,28,3937
2020,1,1,01-01-2020,05-01-2020,13,Metropolitana,2,Antofagasta,Santiago,Calama,88,13821
2020,1,1,01-01-2020,05-01-2020,13,Metropolitana,8,Biobío,Santiago,Concepción,52,7263
2020,1,1,01-01-2020,05-01-2020,13,Metropolitana,3,Atacama,Santiago,Copiapó,30,4239
2020,1,1,01-01-2020,05-01-2020,13,Metropolitana,1,Tarapacá,Santiago,Iquique,76,11361
2020,1,1,01-01-2020,05-01-2020,13,Metropolitana,5,Valparaíso,Santiago,Isla de Pascua,10,2755
2020,1,1,01-01-2020,05-01-2020,13,Metropolitana,4,Coquimbo,Santiago,La Serena,48,7060
2020,1,1,01-01-2020,05-01-2020,13,Metropolitana,10,Los Lagos,Santiago,Castro,4,578
2020,1,1,01-01-2020,05-01-2020,13,Metropolitana,10,Los Lagos,Santiago,Osorno,12,1733
2020,1,1,01-01-2020,05-01-2020,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,86,13480
2020,1,1,01-01-2020,05-01-2020,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,54,7560
2020,1,1,01-01-2020,05-01-2020,13,Metropolitana,9,Araucanía,Santiago,Temuco,53,8149
2020,1,1,01-01-2020,05-01-2020,13,Metropolitana,14,Los Ríos,Santiago,Valdivia,28,3502
2020,1,1,01-01-2020,05-01-2020,13,Metropolitana,12,Magallanes,Santiago,Puerto Natales,9,1443
2020,1,1,01-01-2020,05-01-2020,9,Araucanía,11,Aysén,Temuco,Balmaceda,2,258
2020,1,1,01-01-2020,05-01-2020,9,Araucanía,12,Magallanes,Temuco,Punta Arenas,2,267
2020,1,1,01-01-2020,05-01-2020,9,Araucanía,13,Metropolitana,Temuco,Santiago,53,8362
2020,1,1,01-01-2020,05-01-2020,14,Los Ríos,13,Metropolitana,Valdivia,Santiago,28,3545
2020,1,1,01-01-2020,05-01-2020,12,Magallanes,8,Biobío,Puerto Natales,Concepción,1,162
2020,1,1,01-01-2020,05-01-2020,12,Magallanes,12,Magallanes,Puerto Natales,Antártica,1,45
2020,1,1,01-01-2020,05-01-2020,12,Magallanes,12,Magallanes,Puerto Natales,Punta Arenas,1,1
2020,1,1,01-01-2020,05-01-2020,12,Magallanes,13,Metropolitana,Puerto Natales,Santiago,8,1319
2020,1,2,06-01-2020,12-01-2020,2,Antofagasta,15,Arica y Parinacota,Antofagasta,Arica,3,330
2020,1,2,06-01-2020,12-01-2020,2,Antofagasta,8,Biobío,Antofagasta,Concepción,6,958
2020,1,2,06-01-2020,12-01-2020,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,17,2519
2020,1,2,06-01-2020,12-01-2020,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,126,19265
2020,1,2,06-01-2020,12-01-2020,15,Arica y Parinacota,2,Antofagasta,Arica,Antofagasta,2,231
2020,1,2,06-01-2020,12-01-2020,15,Arica y Parinacota,8,Biobío,Arica,Concepción,3,427
2020,1,2,06-01-2020,12-01-2020,15,Arica y Parinacota,4,Coquimbo,Arica,La Serena,2,353
2020,1,2,06-01-2020,12-01-2020,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,71,10535
2020,1,2,06-01-2020,12-01-2020,11,Aysén,8,Biobío,Balmaceda,Concepción,2,317
2020,1,2,06-01-2020,12-01-2020,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,22,2627
2020,1,2,06-01-2020,12-01-2020,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,2,134
2020,1,2,06-01-2020,12-01-2020,11,Aysén,13,Metropolitana,Balmaceda,Santiago,47,5429
2020,1,2,06-01-2020,12-01-2020,11,Aysén,9,Araucanía,Balmaceda,Temuco,3,334
2020,1,2,06-01-2020,12-01-2020,2,Antofagasta,8,Biobío,Calama,Concepción,8,1283
2020,1,2,06-01-2020,12-01-2020,2,Antofagasta,4,Coquimbo,Calama,La Serena,9,1468
2020,1,2,06-01-2020,12-01-2020,2,Antofagasta,13,Metropolitana,Calama,Santiago,129,19968
2020,1,2,06-01-2020,12-01-2020,8,Biobío,2,Antofagasta,Concepción,Antofagasta,6,927
2020,1,2,06-01-2020,12-01-2020,8,Biobío,15,Arica y Parinacota,Concepción,Arica,3,456
2020,1,2,06-01-2020,12-01-2020,8,Biobío,11,Aysén,Concepción,Balmaceda,2,330
2020,1,2,06-01-2020,12-01-2020,8,Biobío,2,Antofagasta,Concepción,Calama,7,1083
2020,1,2,06-01-2020,12-01-2020,8,Biobío,1,Tarapacá,Concepción,Iquique,11,1310
2020,1,2,06-01-2020,12-01-2020,8,Biobío,4,Coquimbo,Concepción,La Serena,4,492
2020,1,2,06-01-2020,12-01-2020,8,Biobío,12,Magallanes,Concepción,Punta Arenas,5,666
2020,1,2,06-01-2020,12-01-2020,8,Biobío,13,Metropolitana,Concepción,Santiago,80,13413
2020,1,2,06-01-2020,12-01-2020,3,Atacama,13,Metropolitana,Copiapó,Santiago,44,6820
2020,1,2,06-01-2020,12-01-2020,1,Tarapacá,8,Biobío,Iquique,Concepción,11,1362
2020,1,2,06-01-2020,12-01-2020,1,Tarapacá,4,Coquimbo,Iquique,La Serena,8,1226
2020,1,2,06-01-2020,12-01-2020,1,Tarapacá,13,Metropolitana,Iquique,Santiago,127,18369
2020,1,2,06-01-2020,12-01-2020,5,Valparaíso,13,Metropolitana,Isla de Pascua,Santiago,12,3139
2020,1,2,06-01-2020,12-01-2020,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,17,2388
2020,1,2,06-01-2020,12-01-2020,4,Coquimbo,15,Arica y Parinacota,La Serena,Arica,2,326
2020,1,2,06-01-2020,12-01-2020,4,Coquimbo,2,Antofagasta,La Serena,Calama,9,1293
2020,1,2,06-01-2020,12-01-2020,4,Coquimbo,8,Biobío,La Serena,Concepción,4,500
2020,1,2,06-01-2020,12-01-2020,4,Coquimbo,1,Tarapacá,La Serena,Iquique,9,1379
2020,1,2,06-01-2020,12-01-2020,4,Coquimbo,13,Metropolitana,La Serena,Santiago,67,10271
2020,1,2,06-01-2020,12-01-2020,10,Los Lagos,13,Metropolitana,Castro,Santiago,5,829
2020,1,2,06-01-2020,12-01-2020,10,Los Lagos,13,Metropolitana,Osorno,Santiago,18,2526
2020,1,2,06-01-2020,12-01-2020,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,22,2873
2020,1,2,06-01-2020,12-01-2020,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,30,3799
2020,1,2,06-01-2020,12-01-2020,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,130,18851
2020,1,2,06-01-2020,12-01-2020,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,2,161
2020,1,2,06-01-2020,12-01-2020,12,Magallanes,8,Biobío,Punta Arenas,Concepción,5,782
2020,1,2,06-01-2020,12-01-2020,12,Magallanes,12,Magallanes,Punta Arenas,Puerto Williams,7,377
2020,1,2,06-01-2020,12-01-2020,12,Magallanes,12,Magallanes,Punta Arenas,Antártica,7,253
2020,1,2,06-01-2020,12-01-2020,12,Magallanes,12,Magallanes,Punta Arenas,Porvenir,16,98
2020,1,2,06-01-2020,12-01-2020,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,29,3947
2020,1,2,06-01-2020,12-01-2020,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,96,13380
2020,1,2,06-01-2020,12-01-2020,12,Magallanes,9,Araucanía,Punta Arenas,Temuco,3,412
2020,1,2,06-01-2020,12-01-2020,12,Magallanes,12,Magallanes,Punta Arenas,Bahia Inutil,2,7
2020,1,2,06-01-2020,12-01-2020,12,Magallanes,12,Magallanes,Punta Arenas,Puerto Natales,2,26
2020,1,2,06-01-2020,12-01-2020,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,122,18561
2020,1,2,06-01-2020,12-01-2020,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,70,10640
2020,1,2,06-01-2020,12-01-2020,13,Metropolitana,11,Aysén,Santiago,Balmaceda,42,5754
2020,1,2,06-01-2020,12-01-2020,13,Metropolitana,2,Antofagasta,Santiago,Calama,130,19098
2020,1,2,06-01-2020,12-01-2020,13,Metropolitana,8,Biobío,Santiago,Concepción,84,13342
2020,1,2,06-01-2020,12-01-2020,13,Metropolitana,3,Atacama,Santiago,Copiapó,44,6615
2020,1,2,06-01-2020,12-01-2020,13,Metropolitana,3,Atacama,Santiago,El Salvador,2,75
2020,1,2,06-01-2020,12-01-2020,13,Metropolitana,1,Tarapacá,Santiago,Iquique,126,18627
2020,1,2,06-01-2020,12-01-2020,13,Metropolitana,5,Valparaíso,Santiago,Isla de Pascua,12,3253
2020,1,2,06-01-2020,12-01-2020,13,Metropolitana,4,Coquimbo,Santiago,La Serena,68,10857
2020,1,2,06-01-2020,12-01-2020,13,Metropolitana,10,Los Lagos,Santiago,Castro,5,780
2020,1,2,06-01-2020,12-01-2020,13,Metropolitana,10,Los Lagos,Santiago,Osorno,18,2578
2020,1,2,06-01-2020,12-01-2020,13,Metropolitana,1,Tarapacá,Santiago,Pica,1,75
2020,1,2,06-01-2020,12-01-2020,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,131,21335
2020,1,2,06-01-2020,12-01-2020,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,78,11060
2020,1,2,06-01-2020,12-01-2020,13,Metropolitana,9,Araucanía,Santiago,Temuco,80,12472
2020,1,2,06-01-2020,12-01-2020,13,Metropolitana,14,Los Ríos,Santiago,Valdivia,40,5134
2020,1,2,06-01-2020,12-01-2020,13,Metropolitana,12,Magallanes,Santiago,Puerto Natales,13,2141
2020,1,2,06-01-2020,12-01-2020,9,Araucanía,11,Aysén,Temuco,Balmaceda,3,345
2020,1,2,06-01-2020,12-01-2020,9,Araucanía,12,Magallanes,Temuco,Punta Arenas,3,375
2020,1,2,06-01-2020,12-01-2020,9,Araucanía,13,Metropolitana,Temuco,Santiago,79,11721
2020,1,2,06-01-2020,12-01-2020,14,Los Ríos,13,Metropolitana,Valdivia,Santiago,40,4907
2020,1,2,06-01-2020,12-01-2020,12,Magallanes,12,Magallanes,Puerto Natales,Punta Arenas,2,26
2020,1,2,06-01-2020,12-01-2020,12,Magallanes,13,Metropolitana,Puerto Natales,Santiago,13,2117
2020,1,3,13-01-2020,19-01-2020,2,Antofagasta,15,Arica y Parinacota,Antofagasta,Arica,4,453
2020,1,3,13-01-2020,19-01-2020,2,Antofagasta,8,Biobío,Antofagasta,Concepción,7,1114
2020,1,3,13-01-2020,19-01-2020,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,17,2545
2020,1,3,13-01-2020,19-01-2020,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,125,20618
2020,1,3,13-01-2020,19-01-2020,15,Arica y Parinacota,2,Antofagasta,Arica,Antofagasta,3,325
2020,1,3,13-01-2020,19-01-2020,15,Arica y Parinacota,8,Biobío,Arica,Concepción,3,469
2020,1,3,13-01-2020,19-01-2020,15,Arica y Parinacota,4,Coquimbo,Arica,La Serena,2,332
2020,1,3,13-01-2020,19-01-2020,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,71,10879
2020,1,3,13-01-2020,19-01-2020,11,Aysén,8,Biobío,Balmaceda,Concepción,2,325
2020,1,3,13-01-2020,19-01-2020,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,22,2877
2020,1,3,13-01-2020,19-01-2020,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,2,135
2020,1,3,13-01-2020,19-01-2020,11,Aysén,13,Metropolitana,Balmaceda,Santiago,50,5750
2020,1,3,13-01-2020,19-01-2020,11,Aysén,9,Araucanía,Balmaceda,Temuco,3,325
2020,1,3,13-01-2020,19-01-2020,2,Antofagasta,8,Biobío,Calama,Concepción,8,1351
2020,1,3,13-01-2020,19-01-2020,2,Antofagasta,4,Coquimbo,Calama,La Serena,8,1300
2020,1,3,13-01-2020,19-01-2020,2,Antofagasta,13,Metropolitana,Calama,Santiago,131,20470
2020,1,3,13-01-2020,19-01-2020,8,Biobío,2,Antofagasta,Concepción,Antofagasta,7,1095
2020,1,3,13-01-2020,19-01-2020,8,Biobío,15,Arica y Parinacota,Concepción,Arica,3,486
2020,1,3,13-01-2020,19-01-2020,8,Biobío,11,Aysén,Concepción,Balmaceda,2,322
2020,1,3,13-01-2020,19-01-2020,8,Biobío,2,Antofagasta,Concepción,Calama,7,1075
2020,1,3,13-01-2020,19-01-2020,8,Biobío,1,Tarapacá,Concepción,Iquique,11,1438
2020,1,3,13-01-2020,19-01-2020,8,Biobío,4,Coquimbo,Concepción,La Serena,4,479
2020,1,3,13-01-2020,19-01-2020,8,Biobío,12,Magallanes,Concepción,Punta Arenas,5,734
2020,1,3,13-01-2020,19-01-2020,8,Biobío,13,Metropolitana,Concepción,Santiago,76,12945
2020,1,3,13-01-2020,19-01-2020,3,Atacama,13,Metropolitana,Copiapó,Santiago,44,6929
2020,1,3,13-01-2020,19-01-2020,1,Tarapacá,8,Biobío,Iquique,Concepción,11,1438
2020,1,3,13-01-2020,19-01-2020,1,Tarapacá,4,Coquimbo,Iquique,La Serena,6,953
2020,1,3,13-01-2020,19-01-2020,1,Tarapacá,13,Metropolitana,Iquique,Santiago,127,19574
2020,1,3,13-01-2020,19-01-2020,5,Valparaíso,13,Metropolitana,Isla de Pascua,Santiago,12,3023
2020,1,3,13-01-2020,19-01-2020,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,17,2508
2020,1,3,13-01-2020,19-01-2020,4,Coquimbo,15,Arica y Parinacota,La Serena,Arica,2,336
2020,1,3,13-01-2020,19-01-2020,4,Coquimbo,2,Antofagasta,La Serena,Calama,8,1201
2020,1,3,13-01-2020,19-01-2020,4,Coquimbo,8,Biobío,La Serena,Concepción,4,478
2020,1,3,13-01-2020,19-01-2020,4,Coquimbo,1,Tarapacá,La Serena,Iquique,7,1087
2020,1,3,13-01-2020,19-01-2020,4,Coquimbo,13,Metropolitana,La Serena,Santiago,66,10566
2020,1,3,13-01-2020,19-01-2020,10,Los Lagos,13,Metropolitana,Castro,Santiago,5,794
2020,1,3,13-01-2020,19-01-2020,10,Los Lagos,13,Metropolitana,Osorno,Santiago,18,2542
2020,1,3,13-01-2020,19-01-2020,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,22,2982
2020,1,3,13-01-2020,19-01-2020,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,29,3632
2020,1,3,13-01-2020,19-01-2020,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,132,19866
2020,1,3,13-01-2020,19-01-2020,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,2,149
2020,1,3,13-01-2020,19-01-2020,12,Magallanes,8,Biobío,Punta Arenas,Concepción,5,811
2020,1,3,13-01-2020,19-01-2020,12,Magallanes,12,Magallanes,Punta Arenas,Puerto Williams,7,461
2020,1,3,13-01-2020,19-01-2020,12,Magallanes,12,Magallanes,Punta Arenas,Antártica,9,334
2020,1,3,13-01-2020,19-01-2020,12,Magallanes,12,Magallanes,Punta Arenas,Porvenir,17,124
2020,1,3,13-01-2020,19-01-2020,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,29,4027
2020,1,3,13-01-2020,19-01-2020,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,90,13158
2020,1,3,13-01-2020,19-01-2020,12,Magallanes,9,Araucanía,Punta Arenas,Temuco,3,420
2020,1,3,13-01-2020,19-01-2020,12,Magallanes,12,Magallanes,Punta Arenas,Bahia Inutil,2,11
2020,1,3,13-01-2020,19-01-2020,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,121,19355
2020,1,3,13-01-2020,19-01-2020,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,70,11038
2020,1,3,13-01-2020,19-01-2020,13,Metropolitana,11,Aysén,Santiago,Balmaceda,42,5893
2020,1,3,13-01-2020,19-01-2020,13,Metropolitana,2,Antofagasta,Santiago,Calama,132,18992
2020,1,3,13-01-2020,19-01-2020,13,Metropolitana,8,Biobío,Santiago,Concepción,80,13333
2020,1,3,13-01-2020,19-01-2020,13,Metropolitana,3,Atacama,Santiago,Copiapó,44,7036
2020,1,3,13-01-2020,19-01-2020,13,Metropolitana,3,Atacama,Santiago,El Salvador,1,89
2020,1,3,13-01-2020,19-01-2020,13,Metropolitana,1,Tarapacá,Santiago,Iquique,123,19080
2020,1,3,13-01-2020,19-01-2020,13,Metropolitana,5,Valparaíso,Santiago,Isla de Pascua,13,3361
2020,1,3,13-01-2020,19-01-2020,13,Metropolitana,4,Coquimbo,Santiago,La Serena,66,10908
2020,1,3,13-01-2020,19-01-2020,13,Metropolitana,10,Los Lagos,Santiago,Castro,5,731
2020,1,3,13-01-2020,19-01-2020,13,Metropolitana,10,Los Lagos,Santiago,Osorno,18,2774
2020,1,3,13-01-2020,19-01-2020,13,Metropolitana,1,Tarapacá,Santiago,Pica,1,68
2020,1,3,13-01-2020,19-01-2020,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,131,21938
2020,1,3,13-01-2020,19-01-2020,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,78,11709
2020,1,3,13-01-2020,19-01-2020,13,Metropolitana,9,Araucanía,Santiago,Temuco,82,13728
2020,1,3,13-01-2020,19-01-2020,13,Metropolitana,14,Los Ríos,Santiago,Valdivia,40,5526
2020,1,3,13-01-2020,19-01-2020,13,Metropolitana,12,Magallanes,Santiago,Puerto Natales,13,2188
2020,1,3,13-01-2020,19-01-2020,9,Araucanía,11,Aysén,Temuco,Balmaceda,3,347
2020,1,3,13-01-2020,19-01-2020,9,Araucanía,12,Magallanes,Temuco,Punta Arenas,2,263
2020,1,3,13-01-2020,19-01-2020,9,Araucanía,13,Metropolitana,Temuco,Santiago,83,12682
2020,1,3,13-01-2020,19-01-2020,14,Los Ríos,13,Metropolitana,Valdivia,Santiago,40,5164
2020,1,3,13-01-2020,19-01-2020,12,Magallanes,13,Metropolitana,Puerto Natales,Santiago,13,2110
2020,1,4,20-01-2020,26-01-2020,2,Antofagasta,15,Arica y Parinacota,Antofagasta,Arica,3,393
2020,1,4,20-01-2020,26-01-2020,2,Antofagasta,8,Biobío,Antofagasta,Concepción,7,1111
2020,1,4,20-01-2020,26-01-2020,2,Antofagasta,4,Coquimbo,Antofagasta,La Serena,16,2397
2020,1,4,20-01-2020,26-01-2020,2,Antofagasta,10,Los Lagos,Antofagasta,Puerto Montt,2,294
2020,1,4,20-01-2020,26-01-2020,2,Antofagasta,13,Metropolitana,Antofagasta,Santiago,124,19397
2020,1,4,20-01-2020,26-01-2020,2,Antofagasta,9,Araucanía,Antofagasta,Temuco,2,319
2020,1,4,20-01-2020,26-01-2020,15,Arica y Parinacota,2,Antofagasta,Arica,Antofagasta,3,366
2020,1,4,20-01-2020,26-01-2020,15,Arica y Parinacota,8,Biobío,Arica,Concepción,3,460
2020,1,4,20-01-2020,26-01-2020,15,Arica y Parinacota,4,Coquimbo,Arica,La Serena,4,634
2020,1,4,20-01-2020,26-01-2020,15,Arica y Parinacota,13,Metropolitana,Arica,Santiago,74,11266
2020,1,4,20-01-2020,26-01-2020,11,Aysén,8,Biobío,Balmaceda,Concepción,2,318
2020,1,4,20-01-2020,26-01-2020,11,Aysén,10,Los Lagos,Balmaceda,Puerto Montt,22,2964
2020,1,4,20-01-2020,26-01-2020,11,Aysén,12,Magallanes,Balmaceda,Punta Arenas,2,120
2020,1,4,20-01-2020,26-01-2020,11,Aysén,13,Metropolitana,Balmaceda,Santiago,51,5921
2020,1,4,20-01-2020,26-01-2020,11,Aysén,9,Araucanía,Balmaceda,Temuco,3,408
2020,1,4,20-01-2020,26-01-2020,2,Antofagasta,8,Biobío,Calama,Concepción,8,1258
2020,1,4,20-01-2020,26-01-2020,2,Antofagasta,4,Coquimbo,Calama,La Serena,8,1232
2020,1,4,20-01-2020,26-01-2020,2,Antofagasta,13,Metropolitana,Calama,Santiago,117,19368
2020,1,4,20-01-2020,26-01-2020,8,Biobío,2,Antofagasta,Concepción,Antofagasta,7,1096
2020,1,4,20-01-2020,26-01-2020,8,Biobío,15,Arica y Parinacota,Concepción,Arica,3,494
2020,1,4,20-01-2020,26-01-2020,8,Biobío,11,Aysén,Concepción,Balmaceda,2,314
2020,1,4,20-01-2020,26-01-2020,8,Biobío,2,Antofagasta,Concepción,Calama,8,1227
2020,1,4,20-01-2020,26-01-2020,8,Biobío,1,Tarapacá,Concepción,Iquique,11,1399
2020,1,4,20-01-2020,26-01-2020,8,Biobío,4,Coquimbo,Concepción,La Serena,3,428
2020,1,4,20-01-2020,26-01-2020,8,Biobío,12,Magallanes,Concepción,Punta Arenas,5,705
2020,1,4,20-01-2020,26-01-2020,8,Biobío,13,Metropolitana,Concepción,Santiago,79,13277
2020,1,4,20-01-2020,26-01-2020,3,Atacama,13,Metropolitana,Copiapó,Santiago,43,6815
2020,1,4,20-01-2020,26-01-2020,1,Tarapacá,8,Biobío,Iquique,Concepción,11,1430
2020,1,4,20-01-2020,26-01-2020,1,Tarapacá,4,Coquimbo,Iquique,La Serena,7,1162
2020,1,4,20-01-2020,26-01-2020,1,Tarapacá,13,Metropolitana,Iquique,Santiago,131,20107
2020,1,4,20-01-2020,26-01-2020,5,Valparaíso,13,Metropolitana,Isla de Pascua,Santiago,12,3183
2020,1,4,20-01-2020,26-01-2020,4,Coquimbo,2,Antofagasta,La Serena,Antofagasta,16,2375
2020,1,4,20-01-2020,26-01-2020,4,Coquimbo,15,Arica y Parinacota,La Serena,Arica,4,660
2020,1,4,20-01-2020,26-01-2020,4,Coquimbo,2,Antofagasta,La Serena,Calama,8,1285
2020,1,4,20-01-2020,26-01-2020,4,Coquimbo,8,Biobío,La Serena,Concepción,3,407
2020,1,4,20-01-2020,26-01-2020,4,Coquimbo,1,Tarapacá,La Serena,Iquique,7,1132
2020,1,4,20-01-2020,26-01-2020,4,Coquimbo,13,Metropolitana,La Serena,Santiago,65,10419
2020,1,4,20-01-2020,26-01-2020,10,Los Lagos,13,Metropolitana,Castro,Santiago,5,810
2020,1,4,20-01-2020,26-01-2020,10,Los Lagos,13,Metropolitana,Osorno,Santiago,18,2618
2020,1,4,20-01-2020,26-01-2020,10,Los Lagos,2,Antofagasta,Puerto Montt,Antofagasta,2,179
2020,1,4,20-01-2020,26-01-2020,10,Los Lagos,11,Aysén,Puerto Montt,Balmaceda,22,2835
2020,1,4,20-01-2020,26-01-2020,10,Los Lagos,12,Magallanes,Puerto Montt,Punta Arenas,30,3948
2020,1,4,20-01-2020,26-01-2020,10,Los Lagos,13,Metropolitana,Puerto Montt,Santiago,131,20155
2020,1,4,20-01-2020,26-01-2020,12,Magallanes,11,Aysén,Punta Arenas,Balmaceda,2,144
2020,1,4,20-01-2020,26-01-2020,12,Magallanes,8,Biobío,Punta Arenas,Concepción,5,828
2020,1,4,20-01-2020,26-01-2020,12,Magallanes,12,Magallanes,Punta Arenas,Puerto Williams,8,371
2020,1,4,20-01-2020,26-01-2020,12,Magallanes,12,Magallanes,Punta Arenas,Antártica,13,634
2020,1,4,20-01-2020,26-01-2020,12,Magallanes,12,Magallanes,Punta Arenas,Porvenir,16,117
2020,1,4,20-01-2020,26-01-2020,12,Magallanes,10,Los Lagos,Punta Arenas,Puerto Montt,29,4030
2020,1,4,20-01-2020,26-01-2020,12,Magallanes,13,Metropolitana,Punta Arenas,Santiago,93,12771
2020,1,4,20-01-2020,26-01-2020,12,Magallanes,9,Araucanía,Punta Arenas,Temuco,3,405
2020,1,4,20-01-2020,26-01-2020,12,Magallanes,12,Magallanes,Punta Arenas,Bahia Inutil,2,10
2020,1,4,20-01-2020,26-01-2020,12,Magallanes,12,Magallanes,Punta Arenas,Puerto Natales,2,20
2020,1,4,20-01-2020,26-01-2020,13,Metropolitana,2,Antofagasta,Santiago,Antofagasta,123,19902
2020,1,4,20-01-2020,26-01-2020,13,Metropolitana,15,Arica y Parinacota,Santiago,Arica,74,11943
2020,1,4,20-01-2020,26-01-2020,13,Metropolitana,11,Aysén,Santiago,Balmaceda,42,5902
2020,1,4,20-01-2020,26-01-2020,13,Metropolitana,2,Antofagasta,Santiago,Calama,113,17704
2020,1,4,20-01-2020,26-01-2020,13,Metropolitana,8,Biobío,Santiago,Concepción,86,14084
2020,1,4,20-01-2020,26-01-2020,13,Metropolitana,3,Atacama,Santiago,Copiapó,43,6845
2020,1,4,20-01-2020,26-01-2020,13,Metropolitana,3,Atacama,Santiago,El Salvador,1,82
2020,1,4,20-01-2020,26-01-2020,13,Metropolitana,1,Tarapacá,Santiago,Iquique,131,19982
2020,1,4,20-01-2020,26-01-2020,13,Metropolitana,5,Valparaíso,Santiago,Isla de Pascua,13,3438
2020,1,4,20-01-2020,26-01-2020,13,Metropolitana,4,Coquimbo,Santiago,La Serena,65,10625
2020,1,4,20-01-2020,26-01-2020,13,Metropolitana,10,Los Lagos,Santiago,Castro,5,749
2020,1,4,20-01-2020,26-01-2020,13,Metropolitana,10,Los Lagos,Santiago,Osorno,18,2752
2020,1,4,20-01-2020,26-01-2020,13,Metropolitana,1,Tarapacá,Santiago,Pica,1,65
2020,1,4,20-01-2020,26-01-2020,13,Metropolitana,10,Los Lagos,Santiago,Puerto Montt,132,21901
2020,1,4,20-01-2020,26-01-2020,13,Metropolitana,12,Magallanes,Santiago,Punta Arenas,77,12061
2020,1,4,20-01-2020,26-01-2020,13,Metropolitana,9,Araucanía,Santiago,Temuco,87,14230
2020,1,4,20-01-2020,26-01-2020,13,Metropolitana,14,Los Ríos,Santiago,Valdivia,39,5411
2020,1,4,20-01-2020,26-01-2020,13,Metropolitana,12,Magallanes,Santiago,Puerto Natales,14,2286
2020,1,4,20-01-2020,26-01-2020,9,Araucanía,2,Antofagasta,Temuco,Antofagasta,2,240
2020,1,4,20-01-2020,26-01-2020,9,Araucanía,11,Aysén,Temuco,Balmaceda,3,384
2020,1,4,20-01-2020,26-01-2020,9,Araucanía,12,Magallanes,Temuco,Punta Arenas,3,405
2020,1,4,20-01-2020,26-01-2020,9,Araucanía,13,Metropolitana,Temuco,Santiago,87,13782
