date;comuna;region;IM_interno;IM_externo;IM
20200301;Paredones;R06;2.333764554;1.945235015;4.278999569
20200302;Paredones;R06;1.434670116;1.176369125;2.611039241
20200303;Paredones;R06;1.370418284;1.088400172;2.458818456
20200304;Paredones;R06;1.279430789;0.97542044;2.254851229
20200305;Paredones;R06;1.275549806;1.009486848;2.285036654
20200306;Paredones;R06;1.331608452;1.185424752;2.517033204
20200307;Paredones;R06;1.69555843;1.371280724;3.066839155
20200308;Paredones;R06;1.892626132;1.425614489;3.318240621
20200309;Paredones;R06;0.798188875;0.762397585;1.56058646
20200310;Paredones;R06;1.161707633;0.871927555;2.033635188
20200311;Paredones;R06;1.130228547;0.796463993;1.92669254
20200312;Paredones;R06;1.202673566;0.934023286;2.136696852
20200313;Paredones;R06;1.452350151;1.218197499;2.67054765
20200314;Paredones;R06;1.652005175;1.184131091;2.836136266
20200315;Paredones;R06;1.738680466;1.362656317;3.101336783
20200316;Paredones;R06;1.329883571;0.911168607;2.241052178
20200317;Paredones;R06;1.339370418;0.877102199;2.216472618
20200318;Paredones;R06;1.394997844;0.890901251;2.285899094
20200319;Paredones;R06;1.331177232;0.870633894;2.201811125
20200320;Paredones;R06;1.405778353;0.875377318;2.281155671
20200321;Paredones;R06;1.369124623;0.710651143;2.079775765
20200322;Paredones;R06;1.203967227;0.555411815;1.759379043
20200323;Paredones;R06;1.232858991;0.673566192;1.906425183
20200324;Paredones;R06;1.19534282;0.662785683;1.858128504
20200325;Paredones;R06;1.30530401;0.640362225;1.945666235
20200326;Paredones;R06;1.267356619;0.708495041;1.97585166
20200327;Paredones;R06;1.291073739;0.702026736;1.993100474
20200328;Paredones;R06;1.278999569;0.598965071;1.87796464
20200329;Paredones;R06;1.169900819;0.532988357;1.702889176
20200330;Paredones;R06;1.368262182;0.762397585;2.130659767
20200331;Paredones;R06;1.397153946;0.773178094;2.17033204
20200401;Paredones;R06;1.394135403;0.798620095;2.192755498
20200402;Paredones;R06;1.263906856;0.673997413;1.937904269
20200403;Paredones;R06;1.309616214;0.727037516;2.03665373
20200404;Paredones;R06;1.248382924;0.628288055;1.876670979
20200405;Paredones;R06;1.151789564;0.559724019;1.711513583
20200406;Paredones;R06;1.248382924;0.78050884;2.028891764
20200407;Paredones;R06;1.300560586;0.789564467;2.090125054
20200408;Paredones;R06;1.282449332;0.740405347;2.022854679
20200409;Paredones;R06;1.228546787;0.700733075;1.929279862
20200410;Paredones;R06;1.001293661;0.413971539;1.415265201
20200411;Paredones;R06;1.118585597;0.474342389;1.592927986
20200412;Paredones;R06;1.109098749;0.507977577;1.617076326
20200413;Paredones;R06;1.192324278;0.710219922;1.9025442
20200414;Paredones;R06;1.288917637;0.777921518;2.066839155
20200415;Paredones;R06;1.23156533;0.772315653;2.003880983
20200416;Paredones;R06;1.218628719;0.787839586;2.006468305
20200417;Paredones;R06;1.284174213;0.833548944;2.117723157
20200418;Paredones;R06;1.258300992;0.699439414;1.957740405
20200419;Paredones;R06;1.172919362;0.618369987;1.791289349
20200420;Paredones;R06;1.263475636;0.795601552;2.059077188
20200421;Paredones;R06;1.369124623;0.800776197;2.169900819
20200422;Paredones;R06;1.374730487;0.916774472;2.291504959
20200423;Paredones;R06;1.418283743;0.87753342;2.295817163
20200424;Paredones;R06;1.263475636;0.680034498;1.943510134
20200425;Paredones;R06;1.289348857;0.655023717;1.944372574
20200426;Paredones;R06;1.338939198;0.640793445;1.979732643
20200427;Paredones;R06;1.210004312;0.690815006;1.900819319
20200428;Paredones;R06;1.300991807;0.761966365;2.062958172
20200430;Paredones;R06;1.252263907;0.811556705;2.063820612
20200501;Paredones;R06;1.188874515;0.602846054;1.791720569
20200502;Paredones;R06;1.299266925;0.701595515;2.000862441
20200503;Paredones;R06;1.191893057;0.571366969;1.763260026
20200504;Paredones;R06;1.302285468;0.852953859;2.155239327
20200505;Paredones;R06;1.236739974;0.849504097;2.086244071
20200506;Paredones;R06;1.313065977;0.863734368;2.176800345
20200507;Paredones;R06;1.014661492;0.701164295;1.715825787
20200508;Paredones;R06;1.376455369;0.892194912;2.26865028
20200509;Paredones;R06;1.376024148;0.796463993;2.172488141
20200510;Paredones;R06;1.313497197;0.704182837;2.017680034
20200511;Paredones;R06;1.306597671;0.85338508;2.159982751
20200512;Paredones;R06;1.323415265;0.760241483;2.083656749
20200513;Paredones;R06;1.39025442;0.822337214;2.212591634
20200514;Paredones;R06;1.314790858;0.860715826;2.175506684
20200515;Paredones;R06;1.389391979;0.907718844;2.297110824
20200516;Paredones;R06;1.184993532;0.73134972;1.916343251
20200517;Paredones;R06;1.17076326;0.588184562;1.758947822
;;;;;
20200228;Parral;R07;3.00968523;3.648910412;6.658595642
20200229;Parral;R07;2.758474576;3.476846247;6.235320823
20200301;Parral;R07;1.937197337;3.022397094;4.959594431
20200302;Parral;R07;3.08625908;3.187197337;6.273456416
20200303;Parral;R07;3.004993947;2.889376513;5.89437046
20200304;Parral;R07;3.20687046;2.806446731;6.013317191
20200305;Parral;R07;2.984412833;2.800847458;5.785260291
20200306;Parral;R07;3.101694915;3.084745763;6.186440678
20200307;Parral;R07;2.726846247;2.859866828;5.586713075
20200308;Parral;R07;2.097457627;2.446731235;4.544188862
20200309;Parral;R07;3.123032688;2.83535109;5.958383777
20200310;Parral;R07;2.886047215;2.651331719;5.537378935
20200311;Parral;R07;3.059473366;2.597306295;5.656779661
20200312;Parral;R07;2.987136804;2.662076271;5.649213075
20200313;Parral;R07;3.225635593;3.10033293;6.325968523
20200314;Parral;R07;2.860774818;2.841253027;5.702027845
20200315;Parral;R07;2.029509685;2.503934625;4.53344431
20200316;Parral;R07;2.962923729;2.915708232;5.878631961
20200317;Parral;R07;2.737893462;2.583686441;5.321579903
20200318;Parral;R07;2.568250605;2.50968523;5.077935835
20200319;Parral;R07;2.266495157;2.370006053;4.636501211
20200320;Parral;R07;2.191737288;2.30372276;4.495460048
20200321;Parral;R07;1.868190073;1.893311138;3.761501211
20200322;Parral;R07;1.385744552;1.539951574;2.925696126
20200323;Parral;R07;2.07748184;2.064618644;4.142100484
20200324;Parral;R07;2.007869249;1.980024213;3.987893462
20200325;Parral;R07;2.059776029;1.965496368;4.025272397
20200326;Parral;R07;2.083989104;1.941737288;4.025726392
20200327;Parral;R07;2.070671913;1.928571429;3.999243341
20200328;Parral;R07;1.871670702;1.618038741;3.489709443
20200329;Parral;R07;1.441131961;1.416616223;2.857748184
20200330;Parral;R07;2.104570218;1.906174334;4.010744552
20200331;Parral;R07;2.161622276;1.907384988;4.069007264
20200401;Parral;R07;2.119854722;1.88816586;4.008020581
20200402;Parral;R07;1.989860775;1.865163438;3.855024213
20200403;Parral;R07;2.085502421;1.917826877;4.003329298
20200404;Parral;R07;1.943855932;1.709594431;3.653450363
20200405;Parral;R07;1.390435835;1.505901937;2.896337772
20200406;Parral;R07;2.089891041;1.877269976;3.967161017
20200407;Parral;R07;2.049485472;1.935986683;3.985472155
20200408;Parral;R07;2.061894673;1.971095642;4.032990315
20200409;Parral;R07;2.311289346;1.97003632;4.281325666
20200410;Parral;R07;1.347457627;1.159049637;2.506507264
20200411;Parral;R07;1.511501211;1.297215496;2.808716707
20200412;Parral;R07;1.398305085;1.336410412;2.734715496
20200413;Parral;R07;2.097003632;1.920248184;4.017251816
20200414;Parral;R07;1.9656477;1.87938862;3.84503632
20200415;Parral;R07;2.209291768;2.021640436;4.230932203
20200416;Parral;R07;1.981234867;1.917070218;3.898305085
20200417;Parral;R07;2.18401937;1.986077482;4.170096852
20200418;Parral;R07;1.950817191;1.748032688;3.698849879
20200419;Parral;R07;1.449757869;1.501513317;2.951271186
20200420;Parral;R07;2.214588378;1.896640436;4.111228814
20200421;Parral;R07;2.086713075;1.925242131;4.011955206
20200422;Parral;R07;2.153904358;1.95596247;4.109866828
20200423;Parral;R07;2.081416465;2.061894673;4.143311138
20200424;Parral;R07;2.119400726;1.914346247;4.033746973
20200425;Parral;R07;2.025272397;1.761198547;3.786470944
20200426;Parral;R07;1.482445521;1.53783293;3.02027845
20200427;Parral;R07;2.235623487;1.915708232;4.151331719
20200428;Parral;R07;2.084140436;1.920096852;4.004237288
20200430;Parral;R07;2.267554479;2.015738499;4.283292978
20200501;Parral;R07;1.553268765;1.554479419;3.107748184
20200502;Parral;R07;2.130750605;1.633171913;3.763922518
20200503;Parral;R07;1.520883777;1.516192494;3.037076271
20200504;Parral;R07;2.353964891;2.079600484;4.433565375
20200505;Parral;R07;2.335502421;2.063256659;4.39875908
20200506;Parral;R07;2.516343826;2.189769976;4.706113801
20200507;Parral;R07;1.658141646;1.592009685;3.250151332
20200508;Parral;R07;2.641192494;2.251815981;4.893008475
20200509;Parral;R07;2.58716707;2.010744552;4.597911622
20200510;Parral;R07;1.819309927;1.746670702;3.56598063
20200511;Parral;R07;2.355175545;2.066434625;4.421610169
20200512;Parral;R07;2.300998789;2.032082324;4.333081114
20200513;Parral;R07;2.410562954;2.086864407;4.497427361
20200514;Parral;R07;2.29403753;2.155720339;4.449757869
20200515;Parral;R07;2.473970944;2.240617433;4.714588378
20200516;Parral;R07;2.086107748;1.868492736;3.954600484
20200517;Parral;R07;1.641192494;1.576725182;3.217917676
;;;;;
20200228;Peñaflor;R13;3.561422659;3.25128485;6.812707509
20200229;Peñaflor;R13;3.929776686;3.434893346;7.364670032
20200301;Peñaflor;R13;3.690317006;3.028971665;6.719288671
20200302;Peñaflor;R13;3.62355028;3.019966344;6.643516623
20200303;Peñaflor;R13;3.768408605;3.033656251;6.802064857
20200304;Peñaflor;R13;4.084231591;3.083321963;7.167553554
20200305;Peñaflor;R13;4.198208032;3.051803338;7.25001137
20200306;Peñaflor;R13;4.300131896;3.297630418;7.597762314
20200307;Peñaflor;R13;4.521626416;3.355346341;7.876972757
20200308;Peñaflor;R13;4.387410743;3.060854141;7.448264884
20200309;Peñaflor;R13;4.241324419;3.388775185;7.630099604
20200310;Peñaflor;R13;4.778596443;3.489880384;8.268476827
20200311;Peñaflor;R13;4.639195888;3.212398235;7.851594124
20200312;Peñaflor;R13;5.001819257;3.563287397;8.565106654
20200313;Peñaflor;R13;5.002774367;3.736253241;8.739027607
20200314;Peñaflor;R13;5.146904989;4.013053168;9.159958157
20200315;Peñaflor;R13;4.831809706;3.334333925;8.16614363
20200316;Peñaflor;R13;4.381998454;3.204757357;7.58675581
20200317;Peñaflor;R13;4.249874926;2.98912994;7.239004867
20200318;Peñaflor;R13;4.313003138;3.041979351;7.35498249
20200319;Peñaflor;R13;3.921726475;2.734433984;6.656160458
20200320;Peñaflor;R13;3.750898258;2.692545595;6.443443853
20200321;Peñaflor;R13;3.436758084;2.023195525;5.459953609
20200322;Peñaflor;R13;3.14949743;1.661845636;4.811343066
20200323;Peñaflor;R13;3.317778687;2.373857279;5.691635967
20200324;Peñaflor;R13;3.260699504;2.221903852;5.482603357
20200325;Peñaflor;R13;3.365670624;2.268385864;5.634056488
20200326;Peñaflor;R13;3.838768363;2.338882067;6.17765043
20200327;Peñaflor;R13;3.549006231;2.363123664;5.912129895
20200328;Peñaflor;R13;3.473052258;1.935689271;5.408741529
20200329;Peñaflor;R13;3.143675808;1.709692091;4.853367899
20200330;Peñaflor;R13;3.476827216;2.276981853;5.753809069
20200331;Peñaflor;R13;3.618820212;2.438895711;6.057715923
20200401;Peñaflor;R13;3.559012144;2.445399554;6.004411698
20200402;Peñaflor;R13;3.411379451;2.331423114;5.742802565
20200403;Peñaflor;R13;3.801746487;2.539182244;6.340928731
20200404;Peñaflor;R13;3.709692091;2.162550598;5.872242689
20200405;Peñaflor;R13;3.406967754;1.791695093;5.198662846
20200406;Peñaflor;R13;3.473006777;2.481466321;5.954473098
20200407;Peñaflor;R13;3.475781143;2.510847319;5.986628462
20200408;Peñaflor;R13;3.341019693;2.475963069;5.816982763
20200409;Peñaflor;R13;3.498840224;2.513667167;6.012507391
20200410;Peñaflor;R13;3.096284168;1.686269159;4.782553327
20200411;Peñaflor;R13;3.27943785;1.806476554;5.085914404
20200412;Peñaflor;R13;3.120980579;1.832128076;4.953108655
20200413;Peñaflor;R13;3.327284304;2.728293992;6.055578296
20200414;Peñaflor;R13;3.335561923;2.880884159;6.216446082
20200415;Peñaflor;R13;3.344567244;2.794514941;6.139082185
20200416;Peñaflor;R13;3.194842407;2.306817665;5.501660072
20200417;Peñaflor;R13;3.493336972;2.537863283;6.031200255
20200418;Peñaflor;R13;3.50543503;2.10274253;5.608177559
20200419;Peñaflor;R13;3.242870787;1.742984491;4.985855278
20200420;Peñaflor;R13;3.344066949;2.414153818;5.758220767
20200421;Peñaflor;R13;3.402556056;2.398735617;5.801291672
20200422;Peñaflor;R13;3.4359849;2.419702552;5.855687452
20200423;Peñaflor;R13;3.459498795;2.508891618;5.968390413
20200424;Peñaflor;R13;3.694273889;2.652885796;6.347159685
20200425;Peñaflor;R13;3.646882249;2.312639287;5.959521535
20200426;Peñaflor;R13;3.344976577;1.868740619;5.213717197
20200427;Peñaflor;R13;3.733296948;2.731250284;6.464547232
20200428;Peñaflor;R13;3.335607404;2.543730386;5.879337791
20200430;Peñaflor;R13;3.523945968;2.642470551;6.166416519
20200501;Peñaflor;R13;3.066084504;1.855687452;4.921771956
20200502;Peñaflor;R13;3.488743348;2.260108246;5.748851594
20200503;Peñaflor;R13;3.024741893;1.889298222;4.914040115
20200504;Peñaflor;R13;3.452403693;2.716741711;6.169145404
20200505;Peñaflor;R13;3.481193432;2.71637786;6.197571292
20200506;Peñaflor;R13;3.66261882;2.716286897;6.378905717
20200507;Peñaflor;R13;2.648428617;2.047255196;4.695683813
20200508;Peñaflor;R13;3.628871606;2.745940783;6.374812389
20200509;Peñaflor;R13;3.678446355;2.373584391;6.052030745
20200510;Peñaflor;R13;3.306226407;1.993223268;5.299449675
20200511;Peñaflor;R13;3.262427798;2.472279074;5.734706872
20200512;Peñaflor;R13;3.238186201;2.47632692;5.714513121
20200513;Peñaflor;R13;3.362714331;2.653704462;6.016418793
20200514;Peñaflor;R13;2.902760722;3.524218857;6.426979579
20200515;Peñaflor;R13;3.138354482;3.58257152;6.720926002
20200516;Peñaflor;R13;3.254923364;2.062491472;5.317414836
20200517;Peñaflor;R13;3.015236276;1.578250785;4.593487061
;;;;;
20200228;Peñalolén;R13;4.516640445;5.576929283;10.09356973
20200229;Peñalolén;R13;4.887288717;5.178506596;10.06579531
20200301;Peñalolén;R13;4.612146517;4.735628706;9.347775223
20200302;Peñalolén;R13;4.809552624;5.59625237;10.40580499
20200303;Peñalolén;R13;4.977953931;5.910423978;10.88837791
20200304;Peñalolén;R13;5.173968292;6.166807858;11.34077615
20200305;Peñalolén;R13;5.173201823;6.231534148;11.40473597
20200306;Peñalolén;R13;5.284965105;6.491145266;11.77611037
20200307;Peñalolén;R13;5.148009198;5.714833192;10.86284239
20200308;Peñalolén;R13;4.722235669;4.909415467;9.631651136
20200309;Peñalolén;R13;5.046613417;6.067751825;11.11436524
20200310;Peñalolén;R13;5.240489733;6.189358183;11.42984792
20200311;Peñalolén;R13;5.349953608;5.999899149;11.34985276
20200312;Peñalolén;R13;5.945600871;6.595163177;12.54076405
20200313;Peñalolén;R13;6.118016056;6.727903506;12.84591956
20200314;Peñalolén;R13;5.86879261;5.880814071;11.74960668
20200315;Peñalolén;R13;5.56301182;5.22487797;10.78788979
20200316;Peñalolén;R13;5.42422042;5.851526887;11.27574731
20200317;Peñalolén;R13;5.165355601;5.426519827;10.59187543
20200318;Peñalolén;R13;5.242627778;5.362600347;10.60522813
20200319;Peñalolén;R13;4.968695792;4.977066441;9.945762233
20200320;Peñalolén;R13;5.005304772;5.021844366;10.02714914
20200321;Peñalolén;R13;4.871455081;4.214813022;9.086268103
20200322;Peñalolén;R13;4.499354552;3.780648675;8.280003227
20200323;Peñalolén;R13;4.700512324;4.522409133;9.222921457
20200324;Peñalolén;R13;4.690548227;4.497014805;9.187563032
20200325;Peñalolén;R13;4.791117028;4.54427367;9.335390697
20200326;Peñalolén;R13;4.823127194;4.89610311;9.719230304
20200327;Peñalolén;R13;5.00514341;4.444693211;9.449836621
20200328;Peñalolén;R13;4.814978418;3.934184517;8.749162935
20200329;Peñalolén;R13;4.672213482;3.628887813;8.301101295
20200330;Peñalolén;R13;4.868469886;4.25553673;9.124006616
20200331;Peñalolén;R13;5.05111138;4.383980798;9.435092178
20200401;Peñalolén;R13;4.984509258;4.302553552;9.28706281
20200402;Peñalolén;R13;4.817802251;4.169974586;8.987776837
20200403;Peñalolén;R13;4.876800194;4.305256364;9.182056557
20200404;Peñalolén;R13;4.861672516;3.936826818;8.798499334
20200405;Peñalolén;R13;4.518455767;3.556658195;8.075113962
20200406;Peñalolén;R13;4.716003066;4.150369115;8.866372181
20200407;Peñalolén;R13;4.738149986;4.209911654;8.94806164
20200408;Peñalolén;R13;4.558473516;4.020029045;8.578502562
20200409;Peñalolén;R13;4.635261608;4.244362419;8.879624027
20200410;Peñalolén;R13;4.089515511;3.456311267;7.545826778
20200411;Peñalolén;R13;4.227661463;3.503650813;7.731312276
20200412;Peñalolén;R13;4.199443301;3.469381581;7.668824882
20200413;Peñalolén;R13;4.417322199;4.175339868;8.592662068
20200414;Peñalolén;R13;4.466073662;4.16099883;8.627072492
20200415;Peñalolén;R13;4.471802009;4.103553996;8.575356005
20200416;Peñalolén;R13;4.29983057;4.070232765;8.370063335
20200417;Peñalolén;R13;4.432490217;4.423817016;8.856307233
20200418;Peñalolén;R13;4.431683408;3.913792408;8.345475816
20200419;Peñalolén;R13;4.397595708;3.636411311;8.034007019
20200420;Peñalolén;R13;4.885392715;4.366694905;9.25208762
20200421;Peñalolén;R13;4.658719593;4.496974464;9.155694058
20200422;Peñalolén;R13;4.525757392;4.462765743;8.988523135
20200423;Peñalolén;R13;4.496934124;4.717596515;9.214530639
20200424;Peñalolén;R13;4.652708863;4.882911775;9.535620638
20200425;Peñalolén;R13;4.560046795;4.045221671;8.605268466
20200426;Peñalolén;R13;4.231413127;3.636915567;7.868328694
20200427;Peñalolén;R13;4.485114365;4.468655452;8.953769817
20200428;Peñalolén;R13;4.161442575;4.231453467;8.392896043
20200430;Peñalolén;R13;4.35693251;4.517467425;8.874399935
20200501;Peñalolén;R13;4.004518133;3.608112469;7.612630602
20200502;Peñalolén;R13;4.579470733;4.243132034;8.822602767
20200503;Peñalolén;R13;4.155109121;3.742123523;7.897232644
20200504;Peñalolén;R13;4.439307757;4.531586591;8.970894348
20200505;Peñalolén;R13;4.362075921;4.405804994;8.767880915
20200506;Peñalolén;R13;4.580176691;4.471398604;9.051575295
20200507;Peñalolén;R13;3.48809956;3.702105773;7.190205333
20200508;Peñalolén;R13;4.978054782;5.180019363;10.15807415
20200509;Peñalolén;R13;3.72062205;3.388962846;7.109584897
20200510;Peñalolén;R13;3.853402719;3.334099802;7.187502521
20200511;Peñalolén;R13;3.804167171;3.816995442;7.621162612
20200512;Peñalolén;R13;3.766448828;3.754729921;7.521178749
