Region,Comuna,Defunciones,Fecha,Codigo region,Codigo comuna
Los Ríos,Valdivia,5,2020-05-15,14,14101.0
Los Ríos,Valdivia,8,2020-05-18,14,14101.0
Los Ríos,Valdivia,4,2020-05-19,14,14101.0
Los Ríos,Valdivia,7,2020-05-20,14,14101.0
Los Ríos,Valdivia,11,2020-05-22,14,14101.0
Los Ríos,Valdivia,6,2020-05-25,14,14101.0
Los Ríos,Valdivia,5,2020-05-26,14,14101.0
Arica y Parinacota,Arica,7,2020-01-02,15,15101.0
Arica y Parinacota,Arica,3,2020-01-03,15,15101.0
Arica y Parinacota,Arica,1,2020-01-04,15,15101.0
Arica y Parinacota,Arica,15,2020-01-06,15,15101.0
Arica y Parinacota,Arica,1,2020-01-07,15,15101.0
Arica y Parinacota,Arica,2,2020-01-08,15,15101.0
Arica y Parinacota,Arica,3,2020-01-09,15,15101.0
Arica y Parinacota,Arica,7,2020-01-10,15,15101.0
Arica y Parinacota,Arica,12,2020-01-13,15,15101.0
Arica y Parinacota,Arica,2,2020-01-14,15,15101.0
Arica y Parinacota,Arica,2,2020-01-15,15,15101.0
Arica y Parinacota,Arica,4,2020-01-16,15,15101.0
Arica y Parinacota,Arica,8,2020-01-17,15,15101.0
Arica y Parinacota,Arica,1,2020-01-18,15,15101.0
Arica y Parinacota,Arica,13,2020-01-20,15,15101.0
Arica y Parinacota,Arica,7,2020-01-21,15,15101.0
Arica y Parinacota,Arica,4,2020-01-22,15,15101.0
Arica y Parinacota,Arica,10,2020-01-23,15,15101.0
Arica y Parinacota,Arica,9,2020-01-24,15,15101.0
Arica y Parinacota,Arica,10,2020-01-27,15,15101.0
Arica y Parinacota,Arica,3,2020-01-28,15,15101.0
Arica y Parinacota,Arica,4,2020-01-29,15,15101.0
Arica y Parinacota,Arica,6,2020-01-30,15,15101.0
Arica y Parinacota,Arica,6,2020-01-31,15,15101.0
Arica y Parinacota,Arica,8,2020-02-03,15,15101.0
Arica y Parinacota,Arica,4,2020-02-04,15,15101.0
Arica y Parinacota,Arica,9,2020-02-05,15,15101.0
Arica y Parinacota,Arica,4,2020-02-06,15,15101.0
Arica y Parinacota,Arica,6,2020-02-07,15,15101.0
Arica y Parinacota,Arica,7,2020-02-10,15,15101.0
Arica y Parinacota,Arica,3,2020-02-11,15,15101.0
Arica y Parinacota,Arica,5,2020-02-12,15,15101.0
Arica y Parinacota,Arica,4,2020-02-13,15,15101.0
Arica y Parinacota,Arica,2,2020-02-14,15,15101.0
Arica y Parinacota,Arica,16,2020-02-17,15,15101.0
Arica y Parinacota,Arica,3,2020-02-18,15,15101.0
Arica y Parinacota,Arica,7,2020-02-20,15,15101.0
Arica y Parinacota,Arica,5,2020-02-21,15,15101.0
Arica y Parinacota,Arica,11,2020-02-24,15,15101.0
Arica y Parinacota,Arica,6,2020-02-25,15,15101.0
Arica y Parinacota,Arica,4,2020-02-26,15,15101.0
Arica y Parinacota,Arica,4,2020-02-27,15,15101.0
Arica y Parinacota,Arica,1,2020-02-28,15,15101.0
Arica y Parinacota,Arica,15,2020-03-02,15,15101.0
Arica y Parinacota,Arica,4,2020-03-03,15,15101.0
Arica y Parinacota,Arica,1,2020-03-04,15,15101.0
Arica y Parinacota,Arica,3,2020-03-05,15,15101.0
Arica y Parinacota,Arica,5,2020-03-06,15,15101.0
Arica y Parinacota,Arica,5,2020-03-09,15,15101.0
Arica y Parinacota,Arica,4,2020-03-10,15,15101.0
Arica y Parinacota,Arica,3,2020-03-11,15,15101.0
Arica y Parinacota,Arica,3,2020-03-12,15,15101.0
Arica y Parinacota,Arica,4,2020-03-13,15,15101.0
Arica y Parinacota,Arica,9,2020-03-16,15,15101.0
Arica y Parinacota,Arica,7,2020-03-17,15,15101.0
Arica y Parinacota,Arica,7,2020-03-18,15,15101.0
Arica y Parinacota,Arica,6,2020-03-19,15,15101.0
Arica y Parinacota,Arica,3,2020-03-20,15,15101.0
Arica y Parinacota,Arica,8,2020-03-23,15,15101.0
Arica y Parinacota,Arica,5,2020-03-24,15,15101.0
Arica y Parinacota,Arica,5,2020-03-25,15,15101.0
Arica y Parinacota,Arica,7,2020-03-26,15,15101.0
Arica y Parinacota,Arica,4,2020-03-27,15,15101.0
Arica y Parinacota,Arica,13,2020-03-30,15,15101.0
Arica y Parinacota,Arica,4,2020-03-31,15,15101.0
Arica y Parinacota,Arica,3,2020-04-01,15,15101.0
Arica y Parinacota,Arica,7,2020-04-02,15,15101.0
Arica y Parinacota,Arica,3,2020-04-03,15,15101.0
Arica y Parinacota,Arica,11,2020-04-06,15,15101.0
Arica y Parinacota,Arica,7,2020-04-07,15,15101.0
Arica y Parinacota,Arica,4,2020-04-08,15,15101.0
Arica y Parinacota,Arica,2,2020-04-09,15,15101.0
Arica y Parinacota,Arica,3,2020-04-10,15,15101.0
Arica y Parinacota,Arica,17,2020-04-13,15,15101.0
Arica y Parinacota,Arica,2,2020-04-14,15,15101.0
Arica y Parinacota,Arica,2,2020-04-15,15,15101.0
Arica y Parinacota,Arica,3,2020-04-16,15,15101.0
Arica y Parinacota,Arica,4,2020-04-17,15,15101.0
Arica y Parinacota,Arica,9,2020-04-20,15,15101.0
Arica y Parinacota,Arica,7,2020-04-21,15,15101.0
Arica y Parinacota,Arica,4,2020-04-22,15,15101.0
Arica y Parinacota,Arica,2,2020-04-23,15,15101.0
Arica y Parinacota,Arica,8,2020-04-24,15,15101.0
Arica y Parinacota,Arica,9,2020-04-27,15,15101.0
Arica y Parinacota,Arica,3,2020-04-28,15,15101.0
Arica y Parinacota,Arica,4,2020-04-29,15,15101.0
Arica y Parinacota,Arica,2,2020-04-30,15,15101.0
Arica y Parinacota,Arica,17,2020-05-04,15,15101.0
Arica y Parinacota,Arica,5,2020-05-05,15,15101.0
Arica y Parinacota,Arica,5,2020-05-06,15,15101.0
Arica y Parinacota,Arica,6,2020-05-07,15,15101.0
Arica y Parinacota,Arica,4,2020-05-08,15,15101.0
Arica y Parinacota,Arica,8,2020-05-11,15,15101.0
Arica y Parinacota,Arica,1,2020-05-12,15,15101.0
Arica y Parinacota,Arica,4,2020-05-14,15,15101.0
Arica y Parinacota,Arica,1,2020-05-15,15,15101.0
Arica y Parinacota,Arica,7,2020-05-18,15,15101.0
Arica y Parinacota,Arica,2,2020-05-19,15,15101.0
Arica y Parinacota,Arica,3,2020-05-20,15,15101.0
Arica y Parinacota,Arica,8,2020-05-22,15,15101.0
Arica y Parinacota,Arica,7,2020-05-25,15,15101.0
Arica y Parinacota,Arica,4,2020-05-26,15,15101.0
Ñuble,Chillán Viejo,1,2020-01-02,16,16103.0
Ñuble,Chillán Viejo,1,2020-01-04,16,16103.0
Ñuble,Chillán Viejo,1,2020-01-06,16,16103.0
Ñuble,Chillán Viejo,1,2020-01-10,16,16103.0
Ñuble,Chillán Viejo,1,2020-01-14,16,16103.0
Ñuble,Chillán Viejo,2,2020-01-21,16,16103.0
Ñuble,Chillán Viejo,1,2020-01-22,16,16103.0
Ñuble,Chillán Viejo,1,2020-01-30,16,16103.0
Ñuble,Chillán Viejo,2,2020-02-07,16,16103.0
Ñuble,Chillán Viejo,1,2020-03-02,16,16103.0
Ñuble,Chillán Viejo,1,2020-03-04,16,16103.0
Ñuble,Chillán Viejo,1,2020-03-09,16,16103.0
Ñuble,Chillán Viejo,1,2020-03-17,16,16103.0
Ñuble,Chillán Viejo,1,2020-03-23,16,16103.0
Ñuble,Chillán Viejo,1,2020-04-02,16,16103.0
Ñuble,Chillán Viejo,1,2020-04-07,16,16103.0
Ñuble,Chillán Viejo,1,2020-04-08,16,16103.0
Ñuble,Chillán Viejo,1,2020-04-10,16,16103.0
Ñuble,Chillán Viejo,1,2020-04-15,16,16103.0
Ñuble,Chillán Viejo,1,2020-04-16,16,16103.0
Ñuble,Chillán Viejo,1,2020-04-20,16,16103.0
Ñuble,Chillán Viejo,1,2020-04-28,16,16103.0
Ñuble,Chillán Viejo,1,2020-05-01,16,16103.0
Ñuble,Chillán Viejo,1,2020-05-04,16,16103.0
Ñuble,Chillán Viejo,1,2020-05-08,16,16103.0
Ñuble,Chillán Viejo,1,2020-05-09,16,16103.0
Ñuble,Chillán Viejo,1,2020-05-16,16,16103.0
Ñuble,Chillán Viejo,1,2020-05-18,16,16103.0
Ñuble,Coelemu,1,2020-01-02,16,16203.0
Ñuble,Coelemu,3,2020-01-06,16,16203.0
Ñuble,Coelemu,1,2020-01-07,16,16203.0
Ñuble,Coelemu,1,2020-01-08,16,16203.0
Ñuble,Coelemu,1,2020-01-09,16,16203.0
Ñuble,Coelemu,1,2020-01-10,16,16203.0
Ñuble,Coelemu,1,2020-01-16,16,16203.0
Ñuble,Coelemu,1,2020-01-24,16,16203.0
Ñuble,Coelemu,1,2020-01-27,16,16203.0
Ñuble,Coelemu,1,2020-01-31,16,16203.0
Ñuble,Coelemu,1,2020-02-05,16,16203.0
Ñuble,Coelemu,4,2020-02-10,16,16203.0
Ñuble,Coelemu,1,2020-02-12,16,16203.0
Ñuble,Coelemu,1,2020-02-17,16,16203.0
Ñuble,Coelemu,1,2020-03-10,16,16203.0
Ñuble,Coelemu,2,2020-03-16,16,16203.0
Ñuble,Coelemu,1,2020-03-25,16,16203.0
Ñuble,Coelemu,1,2020-03-26,16,16203.0
Ñuble,Coelemu,1,2020-04-01,16,16203.0
Ñuble,Coelemu,1,2020-04-07,16,16203.0
Ñuble,Coelemu,2,2020-04-13,16,16203.0
Ñuble,Coelemu,1,2020-04-14,16,16203.0
Ñuble,Coelemu,1,2020-04-15,16,16203.0
Ñuble,Coelemu,2,2020-04-20,16,16203.0
Ñuble,Coelemu,1,2020-04-21,16,16203.0
Ñuble,Coelemu,1,2020-04-24,16,16203.0
Ñuble,Coelemu,1,2020-04-27,16,16203.0
Ñuble,Coelemu,1,2020-04-30,16,16203.0
Ñuble,Coelemu,1,2020-05-06,16,16203.0
Ñuble,Coelemu,1,2020-05-07,16,16203.0
Ñuble,Coelemu,1,2020-05-13,16,16203.0
Ñuble,Coelemu,2,2020-05-18,16,16203.0
Ñuble,Coelemu,1,2020-05-25,16,16203.0
Ñuble,Coihueco,1,2020-01-02,16,16302.0
Ñuble,Coihueco,2,2020-01-06,16,16302.0
Ñuble,Coihueco,1,2020-01-10,16,16302.0
Ñuble,Coihueco,1,2020-01-16,16,16302.0
Ñuble,Coihueco,1,2020-01-24,16,16302.0
Ñuble,Coihueco,1,2020-01-25,16,16302.0
Ñuble,Coihueco,1,2020-02-03,16,16302.0
Ñuble,Coihueco,1,2020-02-06,16,16302.0
Ñuble,Coihueco,1,2020-02-10,16,16302.0
Ñuble,Coihueco,1,2020-02-14,16,16302.0
Ñuble,Coihueco,1,2020-02-17,16,16302.0
Ñuble,Coihueco,1,2020-02-18,16,16302.0
Ñuble,Coihueco,1,2020-03-02,16,16302.0
Ñuble,Coihueco,1,2020-03-16,16,16302.0
Ñuble,Coihueco,1,2020-03-17,16,16302.0
Ñuble,Coihueco,2,2020-03-20,16,16302.0
Ñuble,Coihueco,1,2020-03-21,16,16302.0
Ñuble,Coihueco,1,2020-03-23,16,16302.0
Ñuble,Coihueco,1,2020-03-25,16,16302.0
Ñuble,Coihueco,1,2020-03-28,16,16302.0
Ñuble,Coihueco,1,2020-04-07,16,16302.0
Ñuble,Coihueco,1,2020-04-08,16,16302.0
Ñuble,Coihueco,2,2020-04-10,16,16302.0
Ñuble,Coihueco,1,2020-04-16,16,16302.0
Ñuble,Coihueco,2,2020-04-20,16,16302.0
Ñuble,Coihueco,1,2020-04-22,16,16302.0
Ñuble,Coihueco,1,2020-04-28,16,16302.0
Ñuble,Coihueco,1,2020-05-01,16,16302.0
Ñuble,Coihueco,1,2020-05-02,16,16302.0
Ñuble,Coihueco,2,2020-05-05,16,16302.0
Ñuble,Coihueco,1,2020-05-08,16,16302.0
Ñuble,Coihueco,1,2020-05-09,16,16302.0
Ñuble,Coihueco,1,2020-05-12,16,16302.0
Ñuble,Coihueco,1,2020-05-18,16,16302.0
Ñuble,Coihueco,1,2020-05-20,16,16302.0
Ñuble,Coihueco,1,2020-05-22,16,16302.0
Ñuble,Coihueco,1,2020-05-25,16,16302.0
Ñuble,San Carlos,4,2020-01-02,16,16301.0
Ñuble,San Carlos,3,2020-01-03,16,16301.0
Ñuble,San Carlos,5,2020-01-06,16,16301.0
Ñuble,San Carlos,1,2020-01-07,16,16301.0
Ñuble,San Carlos,2,2020-01-08,16,16301.0
Ñuble,San Carlos,3,2020-01-13,16,16301.0
Ñuble,San Carlos,5,2020-01-20,16,16301.0
Ñuble,San Carlos,1,2020-01-24,16,16301.0
Ñuble,San Carlos,6,2020-01-27,16,16301.0
Ñuble,San Carlos,1,2020-01-28,16,16301.0
Ñuble,San Carlos,1,2020-01-29,16,16301.0
Ñuble,San Carlos,3,2020-01-31,16,16301.0
Ñuble,San Carlos,3,2020-02-03,16,16301.0
Ñuble,San Carlos,1,2020-02-06,16,16301.0
Ñuble,San Carlos,1,2020-02-07,16,16301.0
Ñuble,San Carlos,3,2020-02-10,16,16301.0
Ñuble,San Carlos,2,2020-02-11,16,16301.0
Ñuble,San Carlos,2,2020-02-13,16,16301.0
Ñuble,San Carlos,3,2020-02-14,16,16301.0
Ñuble,San Carlos,1,2020-02-17,16,16301.0
Ñuble,San Carlos,3,2020-02-18,16,16301.0
Ñuble,San Carlos,3,2020-02-19,16,16301.0
Ñuble,San Carlos,2,2020-02-21,16,16301.0
Ñuble,San Carlos,3,2020-02-24,16,16301.0
Ñuble,San Carlos,1,2020-02-26,16,16301.0
Ñuble,San Carlos,3,2020-02-28,16,16301.0
Ñuble,San Carlos,3,2020-03-02,16,16301.0
Ñuble,San Carlos,1,2020-03-03,16,16301.0
Ñuble,San Carlos,2,2020-03-04,16,16301.0
Ñuble,San Carlos,1,2020-03-05,16,16301.0
Ñuble,San Carlos,2,2020-03-09,16,16301.0
Ñuble,San Carlos,1,2020-03-12,16,16301.0
Ñuble,San Carlos,1,2020-03-13,16,16301.0
Ñuble,San Carlos,1,2020-03-16,16,16301.0
Ñuble,San Carlos,3,2020-03-17,16,16301.0
Ñuble,San Carlos,2,2020-03-20,16,16301.0
Ñuble,San Carlos,1,2020-03-22,16,16301.0
Ñuble,San Carlos,1,2020-03-24,16,16301.0
Ñuble,San Carlos,1,2020-03-25,16,16301.0
Ñuble,San Carlos,5,2020-03-26,16,16301.0
Ñuble,San Carlos,2,2020-03-27,16,16301.0
Ñuble,San Carlos,1,2020-03-29,16,16301.0
Ñuble,San Carlos,5,2020-03-30,16,16301.0
Ñuble,San Carlos,4,2020-03-31,16,16301.0
Ñuble,San Carlos,3,2020-04-01,16,16301.0
Ñuble,San Carlos,3,2020-04-02,16,16301.0
Ñuble,San Carlos,1,2020-04-03,16,16301.0
Ñuble,San Carlos,1,2020-04-06,16,16301.0
Ñuble,San Carlos,2,2020-04-07,16,16301.0
Ñuble,San Carlos,1,2020-04-11,16,16301.0
Ñuble,San Carlos,5,2020-04-13,16,16301.0
Ñuble,San Carlos,2,2020-04-14,16,16301.0
Ñuble,San Carlos,2,2020-04-16,16,16301.0
Ñuble,San Carlos,1,2020-04-17,16,16301.0
Ñuble,San Carlos,2,2020-04-20,16,16301.0
Ñuble,San Carlos,2,2020-04-21,16,16301.0
Ñuble,San Carlos,1,2020-04-22,16,16301.0
Ñuble,San Carlos,2,2020-04-23,16,16301.0
Ñuble,San Carlos,2,2020-04-24,16,16301.0
Ñuble,San Carlos,1,2020-04-25,16,16301.0
Ñuble,San Carlos,2,2020-04-27,16,16301.0
Ñuble,San Carlos,1,2020-04-28,16,16301.0
Ñuble,San Carlos,1,2020-04-29,16,16301.0
Ñuble,San Carlos,1,2020-04-30,16,16301.0
Ñuble,San Carlos,1,2020-05-04,16,16301.0
Ñuble,San Carlos,2,2020-05-06,16,16301.0
Ñuble,San Carlos,2,2020-05-07,16,16301.0
Ñuble,San Carlos,2,2020-05-11,16,16301.0
Ñuble,San Carlos,1,2020-05-12,16,16301.0
Ñuble,San Carlos,1,2020-05-13,16,16301.0
Ñuble,San Carlos,1,2020-05-15,16,16301.0
Ñuble,San Carlos,1,2020-05-17,16,16301.0
Ñuble,San Carlos,2,2020-05-18,16,16301.0
Ñuble,San Carlos,1,2020-05-19,16,16301.0
Ñuble,San Carlos,1,2020-05-20,16,16301.0
Ñuble,San Carlos,2,2020-05-22,16,16301.0
Ñuble,San Carlos,1,2020-05-25,16,16301.0
Ñuble,San Carlos,2,2020-05-26,16,16301.0
Ñuble,Yungay,1,2020-01-02,16,16109.0
Ñuble,Yungay,1,2020-01-06,16,16109.0
Ñuble,Yungay,1,2020-01-07,16,16109.0
Ñuble,Yungay,2,2020-01-13,16,16109.0
Ñuble,Yungay,1,2020-01-17,16,16109.0
Ñuble,Yungay,1,2020-01-21,16,16109.0
Ñuble,Yungay,1,2020-01-28,16,16109.0
Ñuble,Yungay,1,2020-01-30,16,16109.0
Ñuble,Yungay,1,2020-02-05,16,16109.0
Ñuble,Yungay,2,2020-02-17,16,16109.0
Ñuble,Yungay,1,2020-02-24,16,16109.0
Ñuble,Yungay,1,2020-02-25,16,16109.0
Ñuble,Yungay,2,2020-02-27,16,16109.0
Ñuble,Yungay,1,2020-02-28,16,16109.0
Ñuble,Yungay,1,2020-03-03,16,16109.0
Ñuble,Yungay,1,2020-03-10,16,16109.0
Ñuble,Yungay,2,2020-03-18,16,16109.0
Ñuble,Yungay,1,2020-03-23,16,16109.0
Ñuble,Yungay,1,2020-03-26,16,16109.0
Ñuble,Yungay,1,2020-03-30,16,16109.0
Ñuble,Yungay,1,2020-03-31,16,16109.0
Ñuble,Yungay,1,2020-04-01,16,16109.0
Ñuble,Yungay,1,2020-04-02,16,16109.0
Ñuble,Yungay,1,2020-04-04,16,16109.0
Ñuble,Yungay,1,2020-04-06,16,16109.0
Ñuble,Yungay,1,2020-04-08,16,16109.0
Ñuble,Yungay,1,2020-04-14,16,16109.0
Ñuble,Yungay,1,2020-04-23,16,16109.0
Ñuble,Yungay,1,2020-04-27,16,16109.0
Ñuble,Yungay,1,2020-05-07,16,16109.0
Ñuble,Yungay,1,2020-05-11,16,16109.0
Ñuble,Yungay,1,2020-05-18,16,16109.0
Ñuble,Yungay,1,2020-05-20,16,16109.0
Ñuble,Yungay,1,2020-05-25,16,16109.0
Ñuble,Yungay,1,2020-05-26,16,16109.0
Tarapacá,Alto Hospicio,2,2020-01-03,1,1107.0
Tarapacá,Alto Hospicio,4,2020-01-07,1,1107.0
Tarapacá,Alto Hospicio,1,2020-01-15,1,1107.0
Tarapacá,Alto Hospicio,3,2020-01-16,1,1107.0
Tarapacá,Alto Hospicio,1,2020-01-17,1,1107.0
Tarapacá,Alto Hospicio,1,2020-01-20,1,1107.0
Tarapacá,Alto Hospicio,1,2020-01-21,1,1107.0
Tarapacá,Alto Hospicio,1,2020-01-22,1,1107.0
Tarapacá,Alto Hospicio,2,2020-01-27,1,1107.0
Tarapacá,Alto Hospicio,1,2020-01-29,1,1107.0
Tarapacá,Alto Hospicio,2,2020-02-03,1,1107.0
Tarapacá,Alto Hospicio,2,2020-02-05,1,1107.0
Tarapacá,Alto Hospicio,1,2020-02-17,1,1107.0
Tarapacá,Alto Hospicio,3,2020-02-20,1,1107.0
Tarapacá,Alto Hospicio,1,2020-02-21,1,1107.0
Tarapacá,Alto Hospicio,2,2020-03-09,1,1107.0
Tarapacá,Alto Hospicio,1,2020-03-10,1,1107.0
Tarapacá,Alto Hospicio,1,2020-03-12,1,1107.0
Tarapacá,Alto Hospicio,2,2020-03-13,1,1107.0
Tarapacá,Alto Hospicio,2,2020-03-16,1,1107.0
Tarapacá,Alto Hospicio,1,2020-03-17,1,1107.0
Tarapacá,Alto Hospicio,1,2020-03-23,1,1107.0
Tarapacá,Alto Hospicio,1,2020-03-25,1,1107.0
Tarapacá,Alto Hospicio,1,2020-03-26,1,1107.0
Tarapacá,Alto Hospicio,2,2020-03-30,1,1107.0
Tarapacá,Alto Hospicio,1,2020-04-03,1,1107.0
Tarapacá,Alto Hospicio,2,2020-04-14,1,1107.0
Tarapacá,Alto Hospicio,1,2020-04-15,1,1107.0
Tarapacá,Alto Hospicio,1,2020-04-16,1,1107.0
Tarapacá,Alto Hospicio,1,2020-04-20,1,1107.0
Tarapacá,Alto Hospicio,1,2020-04-24,1,1107.0
Tarapacá,Alto Hospicio,1,2020-04-27,1,1107.0
Tarapacá,Alto Hospicio,1,2020-04-29,1,1107.0
Tarapacá,Alto Hospicio,2,2020-04-30,1,1107.0
Tarapacá,Alto Hospicio,1,2020-05-03,1,1107.0
Tarapacá,Alto Hospicio,1,2020-05-04,1,1107.0
Tarapacá,Alto Hospicio,1,2020-05-05,1,1107.0
Tarapacá,Alto Hospicio,2,2020-05-06,1,1107.0
Tarapacá,Alto Hospicio,1,2020-05-08,1,1107.0
Tarapacá,Alto Hospicio,1,2020-05-11,1,1107.0
Tarapacá,Alto Hospicio,1,2020-05-13,1,1107.0
Tarapacá,Alto Hospicio,1,2020-05-18,1,1107.0
Tarapacá,Alto Hospicio,1,2020-05-19,1,1107.0
Tarapacá,Alto Hospicio,1,2020-05-26,1,1107.0
Tarapacá,Pozo Almonte,1,2020-01-03,1,1401.0
Tarapacá,Pozo Almonte,1,2020-01-19,1,1401.0
Tarapacá,Pozo Almonte,1,2020-02-17,1,1401.0
Tarapacá,Pozo Almonte,1,2020-04-20,1,1401.0
Tarapacá,Pozo Almonte,2,2020-04-28,1,1401.0
Tarapacá,Pozo Almonte,1,2020-04-29,1,1401.0
Tarapacá,Pozo Almonte,1,2020-05-07,1,1401.0
Tarapacá,Pozo Almonte,2,2020-05-18,1,1401.0
Tarapacá,Pozo Almonte,1,2020-05-19,1,1401.0
Tarapacá,Pozo Almonte,1,2020-05-25,1,1401.0
Coquimbo,Andacollo,1,2020-01-03,4,4103.0
Coquimbo,Andacollo,1,2020-01-06,4,4103.0
Coquimbo,Andacollo,1,2020-01-27,4,4103.0
Coquimbo,Andacollo,1,2020-01-31,4,4103.0
Coquimbo,Andacollo,1,2020-02-03,4,4103.0
Coquimbo,Andacollo,1,2020-02-07,4,4103.0
Coquimbo,Andacollo,1,2020-02-10,4,4103.0
Coquimbo,Andacollo,1,2020-04-14,4,4103.0
Coquimbo,Andacollo,1,2020-04-24,4,4103.0
Coquimbo,Andacollo,1,2020-04-27,4,4103.0
Coquimbo,Andacollo,1,2020-05-07,4,4103.0
Coquimbo,Andacollo,1,2020-05-22,4,4103.0
Coquimbo,Andacollo,1,2020-05-25,4,4103.0
Coquimbo,Punitaqui,1,2020-01-03,4,4304.0
Coquimbo,Punitaqui,1,2020-01-31,4,4304.0
Coquimbo,Punitaqui,1,2020-02-04,4,4304.0
Coquimbo,Punitaqui,2,2020-02-20,4,4304.0
Coquimbo,Punitaqui,1,2020-03-16,4,4304.0
Coquimbo,Punitaqui,1,2020-03-23,4,4304.0
Coquimbo,Punitaqui,1,2020-03-30,4,4304.0
Coquimbo,Punitaqui,1,2020-04-08,4,4304.0
Coquimbo,Punitaqui,1,2020-04-15,4,4304.0
Coquimbo,Punitaqui,1,2020-04-17,4,4304.0
Coquimbo,Punitaqui,1,2020-04-23,4,4304.0
Coquimbo,Punitaqui,1,2020-04-30,4,4304.0
Coquimbo,Punitaqui,1,2020-05-02,4,4304.0
Valparaíso,Algarrobo,1,2020-01-03,5,5602.0
Valparaíso,Algarrobo,1,2020-01-06,5,5602.0
Valparaíso,Algarrobo,1,2020-01-08,5,5602.0
Valparaíso,Algarrobo,2,2020-01-15,5,5602.0
Valparaíso,Algarrobo,1,2020-01-20,5,5602.0
Valparaíso,Algarrobo,1,2020-02-09,5,5602.0
Valparaíso,Algarrobo,1,2020-02-10,5,5602.0
Valparaíso,Algarrobo,1,2020-02-16,5,5602.0
Valparaíso,Algarrobo,1,2020-02-18,5,5602.0
Valparaíso,Algarrobo,1,2020-02-21,5,5602.0
Valparaíso,Algarrobo,1,2020-02-24,5,5602.0
Valparaíso,Algarrobo,1,2020-02-29,5,5602.0
Valparaíso,Algarrobo,1,2020-03-04,5,5602.0
Valparaíso,Algarrobo,1,2020-03-17,5,5602.0
Valparaíso,Algarrobo,1,2020-03-20,5,5602.0
Valparaíso,Algarrobo,1,2020-03-25,5,5602.0
Valparaíso,Algarrobo,2,2020-04-06,5,5602.0
Valparaíso,Algarrobo,1,2020-04-08,5,5602.0
Valparaíso,Algarrobo,3,2020-04-23,5,5602.0
Valparaíso,Algarrobo,1,2020-04-28,5,5602.0
Valparaíso,Algarrobo,1,2020-05-05,5,5602.0
Valparaíso,Algarrobo,1,2020-05-08,5,5602.0
Valparaíso,Algarrobo,1,2020-05-11,5,5602.0
Valparaíso,Algarrobo,1,2020-05-22,5,5602.0
Valparaíso,Concón,1,2020-01-03,5,5103.0
Valparaíso,Concón,2,2020-01-07,5,5103.0
Valparaíso,Concón,1,2020-01-09,5,5103.0
Valparaíso,Concón,1,2020-01-21,5,5103.0
Valparaíso,Concón,1,2020-01-22,5,5103.0
Valparaíso,Concón,1,2020-01-27,5,5103.0
Valparaíso,Concón,1,2020-01-28,5,5103.0
Valparaíso,Concón,1,2020-01-31,5,5103.0
Valparaíso,Concón,1,2020-02-01,5,5103.0
Valparaíso,Concón,1,2020-02-03,5,5103.0
Valparaíso,Concón,2,2020-02-06,5,5103.0
Valparaíso,Concón,1,2020-02-10,5,5103.0
Valparaíso,Concón,1,2020-02-12,5,5103.0
Valparaíso,Concón,2,2020-02-17,5,5103.0
Valparaíso,Concón,1,2020-02-24,5,5103.0
Valparaíso,Concón,1,2020-03-05,5,5103.0
Valparaíso,Concón,1,2020-03-12,5,5103.0
Valparaíso,Concón,1,2020-03-18,5,5103.0
Valparaíso,Concón,2,2020-03-20,5,5103.0
Valparaíso,Concón,2,2020-03-26,5,5103.0
Valparaíso,Concón,1,2020-03-27,5,5103.0
Valparaíso,Concón,3,2020-03-30,5,5103.0
Valparaíso,Concón,1,2020-03-31,5,5103.0
Valparaíso,Concón,1,2020-04-01,5,5103.0
Valparaíso,Concón,2,2020-04-03,5,5103.0
Valparaíso,Concón,1,2020-04-11,5,5103.0
Valparaíso,Concón,1,2020-04-13,5,5103.0
Valparaíso,Concón,1,2020-04-15,5,5103.0
Valparaíso,Concón,1,2020-04-17,5,5103.0
Valparaíso,Concón,1,2020-04-20,5,5103.0
Valparaíso,Concón,2,2020-04-22,5,5103.0
Valparaíso,Concón,1,2020-04-24,5,5103.0
Valparaíso,Concón,1,2020-05-01,5,5103.0
Valparaíso,Concón,1,2020-05-04,5,5103.0
Valparaíso,Concón,1,2020-05-05,5,5103.0
Valparaíso,Concón,1,2020-05-06,5,5103.0
Valparaíso,Concón,2,2020-05-18,5,5103.0
Valparaíso,Concón,2,2020-05-19,5,5103.0
Valparaíso,Concón,2,2020-05-25,5,5103.0
Valparaíso,El Tabo,1,2020-01-03,5,5605.0
Valparaíso,El Tabo,1,2020-01-07,5,5605.0
Valparaíso,El Tabo,1,2020-01-15,5,5605.0
Valparaíso,El Tabo,1,2020-01-16,5,5605.0
Valparaíso,El Tabo,1,2020-01-27,5,5605.0
Valparaíso,El Tabo,1,2020-02-06,5,5605.0
Valparaíso,El Tabo,1,2020-02-21,5,5605.0
Valparaíso,El Tabo,1,2020-03-16,5,5605.0
Valparaíso,El Tabo,1,2020-03-20,5,5605.0
Valparaíso,El Tabo,3,2020-03-23,5,5605.0
Valparaíso,El Tabo,1,2020-03-24,5,5605.0
Valparaíso,El Tabo,1,2020-03-25,5,5605.0
Valparaíso,El Tabo,1,2020-04-03,5,5605.0
Valparaíso,El Tabo,1,2020-04-06,5,5605.0
Valparaíso,El Tabo,1,2020-04-11,5,5605.0
Valparaíso,El Tabo,1,2020-04-13,5,5605.0
