Poblacion,Casos Confirmados,Fecha,Region ID,Region,Provincia ID,Provincia,Comuna ID,Comuna,Tasa
8639,-,2020/03/30,16,Ñuble,161,Diguillín,16105,Pemuco,-
11880,-,2020/04/01,16,Ñuble,161,Diguillín,16106,Pinto,-
11880,10,2020/04/10,16,Ñuble,161,Diguillín,16106,Pinto,84.17508417508418
11880,10,2020/04/08,16,Ñuble,161,Diguillín,16106,Pinto,84.17508417508418
11880,6,2020/04/03,16,Ñuble,161,Diguillín,16106,Pinto,50.505050505050505
11880,9,2020/04/06,16,Ñuble,161,Diguillín,16106,Pinto,75.75757575757575
11880,-,2020/03/30,16,Ñuble,161,Diguillín,16106,Pinto,-
4940,-,2020/04/01,16,Ñuble,162,Itata,16205,Portezuelo,-
4940,-,2020/04/10,16,Ñuble,162,Itata,16205,Portezuelo,-
4940,-,2020/04/08,16,Ñuble,162,Itata,16205,Portezuelo,-
4940,-,2020/04/03,16,Ñuble,162,Itata,16205,Portezuelo,-
4940,-,2020/04/06,16,Ñuble,162,Itata,16205,Portezuelo,-
4940,-,2020/03/30,16,Ñuble,162,Itata,16205,Portezuelo,-
18777,7,2020/04/01,16,Ñuble,161,Diguillín,16107,Quillón,37.279650636416896
18777,22,2020/04/10,16,Ñuble,161,Diguillín,16107,Quillón,117.16461628588166
18777,22,2020/04/08,16,Ñuble,161,Diguillín,16107,Quillón,117.16461628588166
18777,15,2020/04/03,16,Ñuble,161,Diguillín,16107,Quillón,79.88496564946477
18777,17,2020/04/06,16,Ñuble,161,Diguillín,16107,Quillón,90.53629440272674
18777,4,2020/03/30,16,Ñuble,161,Diguillín,16107,Quillón,21.30265750652394
12192,-,2020/04/01,16,Ñuble,162,Itata,16201,Quirihue,-
12192,4,2020/04/10,16,Ñuble,162,Itata,16201,Quirihue,32.808398950131235
12192,4,2020/04/08,16,Ñuble,162,Itata,16201,Quirihue,32.808398950131235
12192,-,2020/04/03,16,Ñuble,162,Itata,16201,Quirihue,-
12192,-,2020/04/06,16,Ñuble,162,Itata,16201,Quirihue,-
12192,-,2020/03/30,16,Ñuble,162,Itata,16201,Quirihue,-
6261,-,2020/04/01,16,Ñuble,162,Itata,16206,Ranquil,-
6261,9,2020/04/10,16,Ñuble,162,Itata,16206,Ranquil,143.74700527072352
6261,9,2020/04/08,16,Ñuble,162,Itata,16206,Ranquil,143.74700527072352
6261,5,2020/04/03,16,Ñuble,162,Itata,16206,Ranquil,79.85944737262417
6261,7,2020/04/06,16,Ñuble,162,Itata,16206,Ranquil,111.80322632167385
6261,-,2020/03/30,16,Ñuble,162,Itata,16206,Ranquil,-
56252,13,2020/04/01,16,Ñuble,163,Punilla,16301,San Carlos,23.11028941193202
56252,29,2020/04/10,16,Ñuble,163,Punilla,16301,San Carlos,51.55372253430989
56252,28,2020/04/08,16,Ñuble,163,Punilla,16301,San Carlos,49.77600796416127
56252,13,2020/04/03,16,Ñuble,163,Punilla,16301,San Carlos,23.11028941193202
56252,19,2020/04/06,16,Ñuble,163,Punilla,16301,San Carlos,33.77657683282372
56252,8,2020/03/30,16,Ñuble,163,Punilla,16301,San Carlos,14.221716561188936
4654,5,2020/04/01,16,Ñuble,163,Punilla,16304,San Fabián,107.43446497636442
4654,6,2020/04/10,16,Ñuble,163,Punilla,16304,San Fabián,128.9213579716373
4654,6,2020/04/08,16,Ñuble,163,Punilla,16304,San Fabián,128.9213579716373
4654,6,2020/04/03,16,Ñuble,163,Punilla,16304,San Fabián,128.9213579716373
4654,6,2020/04/06,16,Ñuble,163,Punilla,16304,San Fabián,128.9213579716373
4654,-,2020/03/30,16,Ñuble,163,Punilla,16304,San Fabián,-
16624,-,2020/04/01,16,Ñuble,161,Diguillín,16108,San Ignacio,-
16624,6,2020/04/10,16,Ñuble,161,Diguillín,16108,San Ignacio,36.092396535129936
16624,6,2020/04/08,16,Ñuble,161,Diguillín,16108,San Ignacio,36.092396535129936
16624,-,2020/04/03,16,Ñuble,161,Diguillín,16108,San Ignacio,-
16624,6,2020/04/06,16,Ñuble,161,Diguillín,16108,San Ignacio,36.092396535129936
16624,-,2020/03/30,16,Ñuble,161,Diguillín,16108,San Ignacio,-
12172,-,2020/04/01,16,Ñuble,163,Punilla,16305,San Nicolás,-
12172,12,2020/04/10,16,Ñuble,163,Punilla,16305,San Nicolás,98.5869208018403
12172,11,2020/04/08,16,Ñuble,163,Punilla,16305,San Nicolás,90.3713440683536
12172,4,2020/04/03,16,Ñuble,163,Punilla,16305,San Nicolás,32.86230693394676
12172,10,2020/04/06,16,Ñuble,163,Punilla,16305,San Nicolás,82.15576733486691
12172,-,2020/03/30,16,Ñuble,163,Punilla,16305,San Nicolás,-
5696,-,2020/04/01,16,Ñuble,162,Itata,16207,Treguaco,-
5696,-,2020/04/10,16,Ñuble,162,Itata,16207,Treguaco,-
5696,-,2020/04/08,16,Ñuble,162,Itata,16207,Treguaco,-
5696,-,2020/04/03,16,Ñuble,162,Itata,16207,Treguaco,-
5696,-,2020/04/06,16,Ñuble,162,Itata,16207,Treguaco,-
5696,-,2020/03/30,16,Ñuble,162,Itata,16207,Treguaco,-
18596,7,2020/04/01,16,Ñuble,161,Diguillín,16109,Yungay,37.64250376425038
18596,38,2020/04/10,16,Ñuble,161,Diguillín,16109,Yungay,204.34502043450203
18596,37,2020/04/08,16,Ñuble,161,Diguillín,16109,Yungay,198.96751989675198
18596,10,2020/04/03,16,Ñuble,161,Diguillín,16109,Yungay,53.77500537750054
18596,26,2020/04/06,16,Ñuble,161,Diguillín,16109,Yungay,139.8150139815014
18596,-,2020/03/30,16,Ñuble,161,Diguillín,16109,Yungay,-
6775,-,2020/04/01,8,Biobío,83,Biobío,8314,Alto Biobío,-
6775,-,2020/04/10,8,Biobío,83,Biobío,8314,Alto Biobío,-
6775,-,2020/04/08,8,Biobío,83,Biobío,8314,Alto Biobío,-
6775,-,2020/04/03,8,Biobío,83,Biobío,8314,Alto Biobío,-
6775,-,2020/04/06,8,Biobío,83,Biobío,8314,Alto Biobío,-
6775,-,2020/03/30,8,Biobío,83,Biobío,8314,Alto Biobío,-
4306,-,2020/04/01,8,Biobío,83,Biobío,8302,Antuco,-
4306,-,2020/04/10,8,Biobío,83,Biobío,8302,Antuco,-
4306,-,2020/04/08,8,Biobío,83,Biobío,8302,Antuco,-
4306,-,2020/04/03,8,Biobío,83,Biobío,8302,Antuco,-
4306,-,2020/04/06,8,Biobío,83,Biobío,8302,Antuco,-
4306,-,2020/03/30,8,Biobío,83,Biobío,8302,Antuco,-
38679,5,2020/04/01,8,Biobío,82,Arauco,8202,Arauco,12.9269112438274
38679,6,2020/04/10,8,Biobío,82,Arauco,8202,Arauco,15.51229349259288
38679,6,2020/04/08,8,Biobío,82,Arauco,8202,Arauco,15.51229349259288
38679,6,2020/04/03,8,Biobío,82,Arauco,8202,Arauco,15.51229349259288
38679,6,2020/04/06,8,Biobío,82,Arauco,8202,Arauco,15.51229349259288
38679,-,2020/03/30,8,Biobío,82,Arauco,8202,Arauco,-
30725,-,2020/04/01,8,Biobío,83,Biobío,8303,Cabrero,-
30725,4,2020/04/10,8,Biobío,83,Biobío,8303,Cabrero,13.018714401952808
30725,-,2020/04/08,8,Biobío,83,Biobío,8303,Cabrero,-
30725,-,2020/04/03,8,Biobío,83,Biobío,8303,Cabrero,-
30725,-,2020/04/06,8,Biobío,83,Biobío,8303,Cabrero,-
30725,-,2020/03/30,8,Biobío,83,Biobío,8303,Cabrero,-
37003,-,2020/04/01,8,Biobío,82,Arauco,8203,Cañete,-
37003,-,2020/04/10,8,Biobío,82,Arauco,8203,Cañete,-
37003,-,2020/04/08,8,Biobío,82,Arauco,8203,Cañete,-
37003,-,2020/04/03,8,Biobío,82,Arauco,8203,Cañete,-
37003,-,2020/04/06,8,Biobío,82,Arauco,8203,Cañete,-
37003,-,2020/03/30,8,Biobío,82,Arauco,8203,Cañete,-
91180,18,2020/04/01,8,Biobío,81,Concepción,8103,Chiguayante,19.741171309497698
91180,40,2020/04/10,8,Biobío,81,Concepción,8103,Chiguayante,43.86926957666155
91180,35,2020/04/08,8,Biobío,81,Concepción,8103,Chiguayante,38.385610879578856
91180,26,2020/04/03,8,Biobío,81,Concepción,8103,Chiguayante,28.515025224830005
91180,32,2020/04/06,8,Biobío,81,Concepción,8103,Chiguayante,35.09541566132924
91180,6,2020/03/30,8,Biobío,81,Concepción,8103,Chiguayante,6.580390436499233
238092,47,2020/04/01,8,Biobío,81,Concepción,8101,Concepción,19.74026846765116
238092,81,2020/04/10,8,Biobío,81,Concepción,8101,Concepción,34.020462678292425
238092,73,2020/04/08,8,Biobío,81,Concepción,8101,Concepción,30.660416981670952
238092,53,2020/04/03,8,Biobío,81,Concepción,8101,Concepción,22.260302740117265
238092,70,2020/04/06,8,Biobío,81,Concepción,8101,Concepción,29.4003998454379
238092,28,2020/03/30,8,Biobío,81,Concepción,8101,Concepción,11.760159938175159
6330,-,2020/04/01,8,Biobío,82,Arauco,8204,Contulmo,-
6330,-,2020/04/10,8,Biobío,82,Arauco,8204,Contulmo,-
6330,-,2020/04/08,8,Biobío,82,Arauco,8204,Contulmo,-
6330,-,2020/04/03,8,Biobío,82,Arauco,8204,Contulmo,-
6330,-,2020/04/06,8,Biobío,82,Arauco,8204,Contulmo,-
6330,-,2020/03/30,8,Biobío,82,Arauco,8204,Contulmo,-
125829,11,2020/04/01,8,Biobío,81,Concepción,8102,Coronel,8.74202290410001
125829,18,2020/04/10,8,Biobío,81,Concepción,8102,Coronel,14.305128388527287
125829,18,2020/04/08,8,Biobío,81,Concepción,8102,Coronel,14.305128388527287
125829,12,2020/04/03,8,Biobío,81,Concepción,8102,Coronel,9.536752259018192
125829,13,2020/04/06,8,Biobío,81,Concepción,8102,Coronel,10.331481613936374
125829,-,2020/03/30,8,Biobío,81,Concepción,8102,Coronel,-
33892,-,2020/04/01,8,Biobío,82,Arauco,8205,Curanilahue,-
33892,-,2020/04/10,8,Biobío,82,Arauco,8205,Curanilahue,-
33892,-,2020/04/08,8,Biobío,82,Arauco,8205,Curanilahue,-
33892,-,2020/04/03,8,Biobío,82,Arauco,8205,Curanilahue,-
33892,-,2020/04/06,8,Biobío,82,Arauco,8205,Curanilahue,-
33892,-,2020/03/30,8,Biobío,82,Arauco,8205,Curanilahue,-
11841,-,2020/04/01,8,Biobío,81,Concepción,8104,Florida,-
11841,-,2020/04/10,8,Biobío,81,Concepción,8104,Florida,-
11841,-,2020/04/08,8,Biobío,81,Concepción,8104,Florida,-
11841,-,2020/04/03,8,Biobío,81,Concepción,8104,Florida,-
11841,-,2020/04/06,8,Biobío,81,Concepción,8104,Florida,-
11841,-,2020/03/30,8,Biobío,81,Concepción,8104,Florida,-
97273,39,2020/04/01,8,Biobío,81,Concepción,8112,Hualpén,40.093345532676075
97273,83,2020/04/10,8,Biobío,81,Concepción,8112,Hualpén,85.32686356954139
97273,74,2020/04/08,8,Biobío,81,Concepción,8112,Hualpén,76.07455306200076
97273,50,2020/04/03,8,Biobío,81,Concepción,8112,Hualpén,51.401725041892405
97273,67,2020/04/06,8,Biobío,81,Concepción,8112,Hualpén,68.87831155613583
97273,-,2020/03/30,8,Biobío,81,Concepción,8112,Hualpén,-
26201,-,2020/04/01,8,Biobío,81,Concepción,8105,Hualqui,-
26201,7,2020/04/10,8,Biobío,81,Concepción,8105,Hualqui,26.71653753673524
26201,7,2020/04/08,8,Biobío,81,Concepción,8105,Hualqui,26.71653753673524
26201,-,2020/04/03,8,Biobío,81,Concepción,8105,Hualqui,-
26201,7,2020/04/06,8,Biobío,81,Concepción,8105,Hualqui,26.71653753673524
26201,-,2020/03/30,8,Biobío,81,Concepción,8105,Hualqui,-
23873,-,2020/04/01,8,Biobío,83,Biobío,8304,Laja,-
23873,5,2020/04/10,8,Biobío,83,Biobío,8304,Laja,20.944162861810412
23873,5,2020/04/08,8,Biobío,83,Biobío,8304,Laja,20.944162861810412
23873,-,2020/04/03,8,Biobío,83,Biobío,8304,Laja,-
23873,5,2020/04/06,8,Biobío,83,Biobío,8304,Laja,20.944162861810412
23873,-,2020/03/30,8,Biobío,83,Biobío,8304,Laja,-
27100,-,2020/04/01,8,Biobío,82,Arauco,8201,Lebu,-
27100,-,2020/04/10,8,Biobío,82,Arauco,8201,Lebu,-
27100,-,2020/04/08,8,Biobío,82,Arauco,8201,Lebu,-
27100,-,2020/04/03,8,Biobío,82,Arauco,8201,Lebu,-
27100,-,2020/04/06,8,Biobío,82,Arauco,8201,Lebu,-
27100,-,2020/03/30,8,Biobío,82,Arauco,8201,Lebu,-
22524,-,2020/04/01,8,Biobío,82,Arauco,8206,Los Alamos,-
22524,-,2020/04/10,8,Biobío,82,Arauco,8206,Los Alamos,-
22524,-,2020/04/08,8,Biobío,82,Arauco,8206,Los Alamos,-
22524,-,2020/04/03,8,Biobío,82,Arauco,8206,Los Alamos,-
22524,-,2020/04/06,8,Biobío,82,Arauco,8206,Los Alamos,-
22524,-,2020/03/30,8,Biobío,82,Arauco,8206,Los Alamos,-
218515,15,2020/04/01,8,Biobío,83,Biobío,8301,Los Angeles,6.864517310024484
218515,22,2020/04/10,8,Biobío,83,Biobío,8301,Los Angeles,10.067958721369243
218515,22,2020/04/08,8,Biobío,83,Biobío,8301,Los Angeles,10.067958721369243
218515,12,2020/04/03,8,Biobío,83,Biobío,8301,Los Angeles,5.491613848019587
218515,17,2020/04/06,8,Biobío,83,Biobío,8301,Los Angeles,7.779786284694414
218515,11,2020/03/30,8,Biobío,83,Biobío,8301,Los Angeles,5.033979360684621
45750,-,2020/04/01,8,Biobío,81,Concepción,8106,Lota,-
45750,-,2020/04/10,8,Biobío,81,Concepción,8106,Lota,-
45750,-,2020/04/08,8,Biobío,81,Concepción,8106,Lota,-
45750,-,2020/04/03,8,Biobío,81,Concepción,8106,Lota,-
45750,-,2020/04/06,8,Biobío,81,Concepción,8106,Lota,-
45750,-,2020/03/30,8,Biobío,81,Concepción,8106,Lota,-
31041,5,2020/04/01,8,Biobío,83,Biobío,8305,Mulchén,16.107728488128604
31041,5,2020/04/10,8,Biobío,83,Biobío,8305,Mulchén,16.107728488128604
31041,5,2020/04/08,8,Biobío,83,Biobío,8305,Mulchén,16.107728488128604
31041,5,2020/04/03,8,Biobío,83,Biobío,8305,Mulchén,16.107728488128604
31041,5,2020/04/06,8,Biobío,83,Biobío,8305,Mulchén,16.107728488128604
31041,-,2020/03/30,8,Biobío,83,Biobío,8305,Mulchén,-
27944,-,2020/04/01,8,Biobío,83,Biobío,8306,Nacimiento,-
27944,5,2020/04/10,8,Biobío,83,Biobío,8306,Nacimiento,17.892928714572
27944,4,2020/04/08,8,Biobío,83,Biobío,8306,Nacimiento,14.3143429716576
27944,-,2020/04/03,8,Biobío,83,Biobío,8306,Nacimiento,-
27944,-,2020/04/06,8,Biobío,83,Biobío,8306,Nacimiento,-
27944,-,2020/03/30,8,Biobío,83,Biobío,8306,Nacimiento,-
10429,-,2020/04/01,8,Biobío,83,Biobío,8307,Negrete,-
10429,-,2020/04/10,8,Biobío,83,Biobío,8307,Negrete,-
10429,-,2020/04/08,8,Biobío,83,Biobío,8307,Negrete,-
10429,-,2020/04/03,8,Biobío,83,Biobío,8307,Negrete,-
10429,-,2020/04/06,8,Biobío,83,Biobío,8307,Negrete,-
10429,-,2020/03/30,8,Biobío,83,Biobío,8307,Negrete,-
49865,-,2020/04/01,8,Biobío,81,Concepción,8107,Penco,-
49865,5,2020/04/10,8,Biobío,81,Concepción,8107,Penco,10.02707309736288
49865,5,2020/04/08,8,Biobío,81,Concepción,8107,Penco,10.02707309736288
49865,-,2020/04/03,8,Biobío,81,Concepción,8107,Penco,-
49865,5,2020/04/06,8,Biobío,81,Concepción,8107,Penco,10.02707309736288
49865,-,2020/03/30,8,Biobío,81,Concepción,8107,Penco,-
4179,-,2020/04/01,8,Biobío,83,Biobío,8308,Quilaco,-
4179,-,2020/04/10,8,Biobío,83,Biobío,8308,Quilaco,-
4179,-,2020/04/08,8,Biobío,83,Biobío,8308,Quilaco,-
4179,-,2020/04/03,8,Biobío,83,Biobío,8308,Quilaco,-
4179,-,2020/04/06,8,Biobío,83,Biobío,8308,Quilaco,-
4179,-,2020/03/30,8,Biobío,83,Biobío,8308,Quilaco,-
10032,-,2020/04/01,8,Biobío,83,Biobío,8309,Quilleco,-
10032,-,2020/04/10,8,Biobío,83,Biobío,8309,Quilleco,-
10032,-,2020/04/08,8,Biobío,83,Biobío,8309,Quilleco,-
10032,-,2020/04/03,8,Biobío,83,Biobío,8309,Quilleco,-
10032,-,2020/04/06,8,Biobío,83,Biobío,8309,Quilleco,-
10032,-,2020/03/30,8,Biobío,83,Biobío,8309,Quilleco,-
145906,50,2020/04/01,8,Biobío,81,Concepción,8108,San Pedro de la Paz,34.26863871259578
145906,73,2020/04/10,8,Biobío,81,Concepción,8108,San Pedro de la Paz,50.03221252038984
145906,71,2020/04/08,8,Biobío,81,Concepción,8108,San Pedro de la Paz,48.66146697188601
145906,56,2020/04/03,8,Biobío,81,Concepción,8108,San Pedro de la Paz,38.380875358107275
145906,63,2020/04/06,8,Biobío,81,Concepción,8108,San Pedro de la Paz,43.178484777870686
145906,18,2020/03/30,8,Biobío,81,Concepción,8108,San Pedro de la Paz,12.336709936534481
3611,-,2020/04/01,8,Biobío,83,Biobío,8310,San Rosendo,-
3611,-,2020/04/10,8,Biobío,83,Biobío,8310,San Rosendo,-
3611,-,2020/04/08,8,Biobío,83,Biobío,8310,San Rosendo,-
3611,-,2020/04/03,8,Biobío,83,Biobío,8310,San Rosendo,-
3611,-,2020/04/06,8,Biobío,83,Biobío,8310,San Rosendo,-
3611,-,2020/03/30,8,Biobío,83,Biobío,8310,San Rosendo,-
14592,-,2020/04/01,8,Biobío,83,Biobío,8311,Santa Bárbara,-
14592,-,2020/04/10,8,Biobío,83,Biobío,8311,Santa Bárbara,-
14592,-,2020/04/08,8,Biobío,83,Biobío,8311,Santa Bárbara,-
14592,-,2020/04/03,8,Biobío,83,Biobío,8311,Santa Bárbara,-
14592,-,2020/04/06,8,Biobío,83,Biobío,8311,Santa Bárbara,-
14592,-,2020/03/30,8,Biobío,83,Biobío,8311,Santa Bárbara,-
14779,-,2020/04/01,8,Biobío,81,Concepción,8109,Santa Juana,-
14779,-,2020/04/10,8,Biobío,81,Concepción,8109,Santa Juana,-
14779,-,2020/04/08,8,Biobío,81,Concepción,8109,Santa Juana,-
14779,-,2020/04/03,8,Biobío,81,Concepción,8109,Santa Juana,-
14779,-,2020/04/06,8,Biobío,81,Concepción,8109,Santa Juana,-
14779,-,2020/03/30,8,Biobío,81,Concepción,8109,Santa Juana,-
158345,23,2020/04/01,8,Biobío,81,Concepción,8110,Talcahuano,14.52524550822571
158345,46,2020/04/10,8,Biobío,81,Concepción,8110,Talcahuano,29.05049101645142
158345,45,2020/04/08,8,Biobío,81,Concepción,8110,Talcahuano,28.418958603050303
158345,29,2020/04/03,8,Biobío,81,Concepción,8110,Talcahuano,18.314439988632415
158345,36,2020/04/06,8,Biobío,81,Concepción,8110,Talcahuano,22.73516688244024
158345,-,2020/03/30,8,Biobío,81,Concepción,8110,Talcahuano,-
11019,-,2020/04/01,8,Biobío,82,Arauco,8207,Tirúa,-
11019,4,2020/04/10,8,Biobío,82,Arauco,8207,Tirúa,36.30093474906979
11019,4,2020/04/08,8,Biobío,82,Arauco,8207,Tirúa,36.30093474906979
11019,-,2020/04/03,8,Biobío,82,Arauco,8207,Tirúa,-
11019,4,2020/04/06,8,Biobío,82,Arauco,8207,Tirúa,36.30093474906979
11019,-,2020/03/30,8,Biobío,82,Arauco,8207,Tirúa,-
58729,6,2020/04/01,8,Biobío,81,Concepción,8111,Tomé,10.216417783377889
58729,30,2020/04/10,8,Biobío,81,Concepción,8111,Tomé,51.08208891688944
58729,30,2020/04/08,8,Biobío,81,Concepción,8111,Tomé,51.08208891688944
58729,9,2020/04/03,8,Biobío,81,Concepción,8111,Tomé,15.324626675066833
58729,25,2020/04/06,8,Biobío,81,Concepción,8111,Tomé,42.5684074307412
58729,4,2020/03/30,8,Biobío,81,Concepción,8111,Tomé,6.810945188918592
15205,-,2020/04/01,8,Biobío,83,Biobío,8312,Tucapel,-
15205,-,2020/04/10,8,Biobío,83,Biobío,8312,Tucapel,-
15205,-,2020/04/08,8,Biobío,83,Biobío,8312,Tucapel,-
15205,-,2020/04/03,8,Biobío,83,Biobío,8312,Tucapel,-
15205,-,2020/04/06,8,Biobío,83,Biobío,8312,Tucapel,-
15205,-,2020/03/30,8,Biobío,83,Biobío,8312,Tucapel,-
22132,5,2020/04/01,8,Biobío,83,Biobío,8313,Yumbel,22.591722392915237
22132,5,2020/04/10,8,Biobío,83,Biobío,8313,Yumbel,22.591722392915237
22132,5,2020/04/08,8,Biobío,83,Biobío,8313,Yumbel,22.591722392915237
22132,5,2020/04/03,8,Biobío,83,Biobío,8313,Yumbel,22.591722392915237
22132,5,2020/04/06,8,Biobío,83,Biobío,8313,Yumbel,22.591722392915237
22132,5,2020/03/30,8,Biobío,83,Biobío,8313,Yumbel,22.591722392915237
56058,13,2020/04/01,9,La Araucanía,92,Malleco,9201,Angol,23.19026722323308
56058,24,2020/04/10,9,La Araucanía,92,Malleco,9201,Angol,42.81280102750723
56058,23,2020/04/08,9,La Araucanía,92,Malleco,9201,Angol,41.02893431802776
56058,12,2020/04/03,9,La Araucanía,92,Malleco,9201,Angol,21.406400513753614
56058,15,2020/04/06,9,La Araucanía,92,Malleco,9201,Angol,26.758000642192016
56058,7,2020/03/30,9,La Araucanía,92,Malleco,9201,Angol,12.487066966356274
25486,-,2020/04/01,9,La Araucanía,91,Cautín,9102,Carahue,-
25486,6,2020/04/10,9,La Araucanía,91,Cautín,9102,Carahue,23.542336969316487
25486,6,2020/04/08,9,La Araucanía,91,Cautín,9102,Carahue,23.542336969316487
25486,-,2020/04/03,9,La Araucanía,91,Cautín,9102,Carahue,-
25486,-,2020/04/06,9,La Araucanía,91,Cautín,9102,Carahue,-
25486,-,2020/03/30,9,La Araucanía,91,Cautín,9102,Carahue,-
12341,-,2020/04/01,9,La Araucanía,91,Cautín,9121,Cholchol,-
12341,4,2020/04/10,9,La Araucanía,91,Cautín,9121,Cholchol,32.41228425573292
12341,-,2020/04/08,9,La Araucanía,91,Cautín,9121,Cholchol,-
12341,-,2020/04/03,9,La Araucanía,91,Cautín,9121,Cholchol,-
12341,-,2020/04/06,9,La Araucanía,91,Cautín,9121,Cholchol,-
12341,-,2020/03/30,9,La Araucanía,91,Cautín,9121,Cholchol,-
26148,-,2020/04/01,9,La Araucanía,92,Malleco,9202,Collipulli,-
26148,-,2020/04/10,9,La Araucanía,92,Malleco,9202,Collipulli,-
26148,-,2020/04/08,9,La Araucanía,92,Malleco,9202,Collipulli,-
26148,-,2020/04/03,9,La Araucanía,92,Malleco,9202,Collipulli,-
26148,-,2020/04/06,9,La Araucanía,92,Malleco,9202,Collipulli,-
26148,-,2020/03/30,9,La Araucanía,92,Malleco,9202,Collipulli,-
18055,-,2020/04/01,9,La Araucanía,91,Cautín,9103,Cunco,-
18055,5,2020/04/10,9,La Araucanía,91,Cautín,9103,Cunco,27.693159789531986
18055,5,2020/04/08,9,La Araucanía,91,Cautín,9103,Cunco,27.693159789531986
18055,-,2020/04/03,9,La Araucanía,91,Cautín,9103,Cunco,-
18055,5,2020/04/06,9,La Araucanía,91,Cautín,9103,Cunco,27.693159789531986
18055,-,2020/03/30,9,La Araucanía,91,Cautín,9103,Cunco,-
18178,-,2020/04/01,9,La Araucanía,92,Malleco,9203,Curacautín,-
18178,5,2020/04/10,9,La Araucanía,92,Malleco,9203,Curacautín,27.50577621300473
18178,-,2020/04/08,9,La Araucanía,92,Malleco,9203,Curacautín,-
18178,-,2020/04/03,9,La Araucanía,92,Malleco,9203,Curacautín,-
18178,-,2020/04/06,9,La Araucanía,92,Malleco,9203,Curacautín,-
18178,-,2020/03/30,9,La Araucanía,92,Malleco,9203,Curacautín,-
7802,-,2020/04/01,9,La Araucanía,91,Cautín,9104,Curarrehue,-
7802,4,2020/04/10,9,La Araucanía,91,Cautín,9104,Curarrehue,51.26890540886952
7802,4,2020/04/08,9,La Araucanía,91,Cautín,9104,Curarrehue,51.26890540886952
7802,-,2020/04/03,9,La Araucanía,91,Cautín,9104,Curarrehue,-
7802,-,2020/04/06,9,La Araucanía,91,Cautín,9104,Curarrehue,-
7802,-,2020/03/30,9,La Araucanía,91,Cautín,9104,Curarrehue,-
8458,-,2020/04/01,9,La Araucanía,92,Malleco,9204,Ercilla,-
8458,-,2020/04/10,9,La Araucanía,92,Malleco,9204,Ercilla,-
8458,-,2020/04/08,9,La Araucanía,92,Malleco,9204,Ercilla,-
8458,-,2020/04/03,9,La Araucanía,92,Malleco,9204,Ercilla,-
8458,-,2020/04/06,9,La Araucanía,92,Malleco,9204,Ercilla,-
8458,-,2020/03/30,9,La Araucanía,92,Malleco,9204,Ercilla,-
25446,-,2020/04/01,9,La Araucanía,91,Cautín,9105,Freire,-
25446,5,2020/04/10,9,La Araucanía,91,Cautín,9105,Freire,19.649453745185884
25446,5,2020/04/08,9,La Araucanía,91,Cautín,9105,Freire,19.649453745185884
25446,5,2020/04/03,9,La Araucanía,91,Cautín,9105,Freire,19.649453745185884
25446,5,2020/04/06,9,La Araucanía,91,Cautín,9105,Freire,19.649453745185884
25446,-,2020/03/30,9,La Araucanía,91,Cautín,9105,Freire,-
12633,-,2020/04/01,9,La Araucanía,91,Cautín,9106,Galvarino,-
12633,-,2020/04/10,9,La Araucanía,91,Cautín,9106,Galvarino,-
12633,-,2020/04/08,9,La Araucanía,91,Cautín,9106,Galvarino,-
12633,-,2020/04/03,9,La Araucanía,91,Cautín,9106,Galvarino,-
12633,-,2020/04/06,9,La Araucanía,91,Cautín,9106,Galvarino,-
12633,-,2020/03/30,9,La Araucanía,91,Cautín,9106,Galvarino,-
15148,6,2020/04/01,9,La Araucanía,91,Cautín,9107,Gorbea,39.60918933192501
15148,10,2020/04/10,9,La Araucanía,91,Cautín,9107,Gorbea,66.01531555320834
15148,10,2020/04/08,9,La Araucanía,91,Cautín,9107,Gorbea,66.01531555320834
15148,7,2020/04/03,9,La Araucanía,91,Cautín,9107,Gorbea,46.21072088724584
15148,10,2020/04/06,9,La Araucanía,91,Cautín,9107,Gorbea,66.01531555320834
15148,4,2020/03/30,9,La Araucanía,91,Cautín,9107,Gorbea,26.406126221283337
40746,8,2020/04/01,9,La Araucanía,91,Cautín,9108,Lautaro,19.633829087517793
40746,19,2020/04/10,9,La Araucanía,91,Cautín,9108,Lautaro,46.63034408285476
40746,19,2020/04/08,9,La Araucanía,91,Cautín,9108,Lautaro,46.63034408285476
40746,10,2020/04/03,9,La Araucanía,91,Cautín,9108,Lautaro,24.54228635939724
40746,16,2020/04/06,9,La Araucanía,91,Cautín,9108,Lautaro,39.267658175035585
40746,-,2020/03/30,9,La Araucanía,91,Cautín,9108,Lautaro,-
24739,-,2020/04/01,9,La Araucanía,91,Cautín,9109,Loncoche,-
24739,6,2020/04/10,9,La Araucanía,91,Cautín,9109,Loncoche,24.253203443954888
24739,6,2020/04/08,9,La Araucanía,91,Cautín,9109,Loncoche,24.253203443954888
24739,4,2020/04/03,9,La Araucanía,91,Cautín,9109,Loncoche,16.168802295969925
24739,4,2020/04/06,9,La Araucanía,91,Cautín,9109,Loncoche,16.168802295969925
24739,-,2020/03/30,9,La Araucanía,91,Cautín,9109,Loncoche,-
11049,-,2020/04/01,9,La Araucanía,92,Malleco,9205,Lonquimay,-
11049,-,2020/04/10,9,La Araucanía,92,Malleco,9205,Lonquimay,-
11049,-,2020/04/08,9,La Araucanía,92,Malleco,9205,Lonquimay,-
